Meter Reading (MR) Doc. No.,EQUNR,Geplante Ableseart,MR type,MR TYPE TEXT,MR category,ISTABLART_TXT,LOGIKZW,KENNZIFF,Record created on,Object changed on
"MmYJT+RYQATWwxRATNhYMCpdUiIXRhGsEZUlVuR","zXpZFZUROPEPvLSXZyXheqwUwIJzii/LVearQN/","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","KrpDlsRzPnLbMQFWzkXEQUOzDZTWRaRUhpCfRWZ","1-0:1.8.0",2025-08-29T00:00:00,2025-09-08T00:00:00
"XeWkYaG/JlTXJtwpRARAFaUTeIoYHvylcoXZZWV","BgQsigUEXMETakEBsTpnlRtbUGxLZZYXOUOyPiz","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","WSybUWAkiwQmMTNkWOBlDezu/ZQqtZqpRIewKpO","1-1:1.8.0",2025-08-29T00:00:00,2025-09-08T00:00:00
"HQUdf/jmTawbvMXaGwgxsYRFfiuZWlMEVBKakWP","eIuSYBXLGHzWbKIzj/atmR/NJypyQaEWqNglOWZ","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","e/XtPBaoYDUURRieAcNt+iZQPRZSFzekzScTNKF","1-0:1.8.0",2025-08-29T00:00:00,2025-09-08T00:00:00
"RUdpTgioWVPUWTL/LaBxkrVAZyWZSKYKnpsTQiv","ZYpYSscsdJKZRDXjYTNmoIyDhDZKFUmflfsZVjs","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","RGEWNTajQglJKmYgMYAwRO+BZRFjfjguQHlZSVg","1-1:1.8.0",2025-08-29T00:00:00,2025-09-09T00:00:00
"VJRBRqRNtRPQiRkXnSzqGicbQsOhpmTkNfMTdWK","UGpQzzchZCMMgmQDXgFmWlmSBLNRdZpThSIZIfh","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","kkfZWYYyRUPHqqzy/Uk/RrflvuOrjSdlbZFesVT","1-0:1.8.0",2025-08-29T00:00:00,2025-09-11T00:00:00
"'+r+W/MVVQFkuSBdzFiUoupt+VB+gViizGOUVOux","kxZGJVeIhsUVdnCEvbwaLhAwOmaQXFPFKGtJTHy","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","YwmhXnAVjJrRwXcpR/lnWFyJbbfuuSBKOSSWdPl","1-0:1.8.0",2025-08-29T00:00:00,2025-09-08T00:00:00
"kbBJZOYEQUUfLA/ZxZKiXxpeXbWXxHtGZTswprT","YFtdWZVSlHuDgYoNQiIuVKTnrTRXsQWlgvoVbWS","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","tXYZLNxVvWMpRZWLmyNUZQib+RwFT/PZSRmiGxE","1-1:1.8.0",2025-08-29T00:00:00,2025-09-09T00:00:00
"'+RZdaiFTEQXwAsJZLYrWRRTPDoTdgaWTUoWlsGX","UODWbTrjUeNQdLlVnjQTzuBfJYMCnCxdRnTegfx","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","UVeqWCmMEo+GZJZkXzedEveNmsuXpoDsVgMkEnW","1-1:1.8.0",2025-08-29T00:00:00,2025-09-09T00:00:00
"NPeSqSBaYReTWVbzJsZXXDHpqTRhyyUDBcXVfxZ","CZwmMLlvwGEcQFrgWZKOWgP/TPxXCHy+WJLqOSw","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","HUYBSFGDIKjasYqnCbBxrVgmbLkrfTTuIfhkhRy","1-0:1.8.0",2025-08-29T00:00:00,2025-09-08T00:00:00
"GQWQfzqSuipHFolT/MHXRvUOx+CVSGGQgADdYZx","RCYgONoEMwuLnRRZeDwJVMdlJwhVXEQVVDV/RRT","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","rWaZutQxSdhehinOxXdodbWhUrNicjuUYRgjhdg","1-0:1.8.0",2025-08-29T00:00:00,2025-09-08T00:00:00
"kVZUoRaUguBlBujONsSvHgf+ztUxPTfw/Xekqxx","ZbdiRFmjmBRfGNoilYypviefrqSgVxkhRQNTiTb","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","fLafhKKqSTWYQDblhUVQgUTXXrCCTwhXUTY+KVq","1-0:1.8.0",2025-08-29T00:00:00,2025-09-08T00:00:00
"bXRjuZRYZNQSJfhodjWPlgdDXnyrhLunPzYFpQQ","kUdnUVUm+jjkaWVSxZFXoqbRTYQKzTVy/oGRfcd","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","GbxcheWybkiMPnVSWUZDiZqjNPvUpnfESYGBcTV","1-1:1.8.0",2025-08-29T00:00:00,2025-09-09T00:00:00
"PPBZGVVZHYHqUiCuPFd+eTavuUHZXTXLQTSZVUZ","bqeiYI/WsYcSPRTIRZY/GJvhXUVLeIjMmRxUDLp","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","NzSaWxjFQcPeaapTlwooaxwOTvokzZGgwea+WWX","1-0:1.8.0",2025-08-29T00:00:00,2025-09-15T00:00:00
"RBRqWXjVdMdflaVfVnuBYDrFMvxPGkrGgKTEXtL","ZBQEPVcrxysCTwfdVrioR/PEJfTYFWqJ+BoARoS","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","YMeEHQjVGypuZCWuMpWcVdMLbALDztipTwcRleN","1-1:1.8.0",2025-08-29T00:00:00,2025-09-09T00:00:00
"hIVzzYpxBtHqzNAkQyvgSQDQvRlbZYwzXUWHGNB","CwevwTYOFWsCRrpywMvQYRWVOY+OiFvoJORRbpY","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","JVXToL+DuyKS+LufsXsOFWPdTAknNEJGjTVHiop","1-1:1.8.0",2025-08-29T00:00:00,2025-09-09T00:00:00
"WW+xhzodhOuWikVRGpnYVYBqRlSMMYS+JsslVGW","vNtpXVHtY+WICZdOTOgkqua/HPMWWFczYTIipRY","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","WviLKoiTHpFpzwpPlTbXsWYWWsepUAZRJTQUSEj","1-1:1.8.0",2025-08-29T00:00:00,2025-09-09T00:00:00
"dkiWSvKYQ/XFLL+AcmUidUuCTrMU+eJDUhSQNMk","aUxRbYy+lYChRKlsmhU+SEynoCDsXehbptUU/sZ","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","xUmchwQRhfkjNHhOwFXZEHQgoIKUoGORWvX/TnX","1-1:1.8.0",2025-08-29T00:00:00,2025-09-26T00:00:00
"H/SXqvZQVSagUYudYfEZuJsybiUToVyRwFqXVIO","GVRGlUNmyCsYtTQZEPQXaPuSJmvhVvzqQZOmyDT","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","QpoINLWzyUXiinGNiLWCohQWcUXXWE+TUzWhXlV","1-1:1.8.0",2025-08-29T00:00:00,2025-10-02T00:00:00
"BVWBLXabnxE+cGL+StCYS+OxRmWEnUGRcYXWaaL","SSkGrWnogeAWrLCV/HoTQZissUNssPJTBmWQVTa","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","EPK+IYZuGYJDWnwWpvHOpTYkGnnxRpUygXiSZWG","1-0:1.8.0",2025-08-29T00:00:00,2025-09-09T00:00:00
"omYVXmCOUfaZPtXzbXBWRPseASfSlIXkYQZEZRx","XmWRQ/EBSFEZeHIQESZHWmVTWFswpXbHVOtX/fQ","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","DUwZVzTdOPmLRjSMxsQQBJmRkBCwvpZVIbVjXXO","1-1:1.8.0",2025-08-29T00:00:00,2025-09-10T00:00:00
"VZAOrnSrIzFw//QdtieTGJyVFHZoZmHcWnUQXlz","kUiySIZocYzB+HSpwzoSvVVEMvNPUZKeVlVNOlm","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","YNLYJVkCUIPJFKkKBVSxwNSDZbnURrCWyzsmRTg","1-0:1.8.0",2025-08-29T00:00:00,2025-10-07T00:00:00
"vgXTkbEIzVRayUWuRUTWbikpSlRqWTDYGLYUzo+","kXIqwsaQIYrSytmHf/XSyCUGpdMFdbgBFRSNmUe","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","NovzhySVwqlUWzTxxoRmrmnQiVCvhIoSpfCLFvj","1-1:1.8.0",2025-08-29T00:00:00,2025-08-30T00:00:00
"uonTTRJSPHndEBzsvLSWQNlVSStkecIYYRuCxBJ","bTUrCYzAkWOTFfeFSJeZXDMq/H/HuJMoehrrSxk","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","uxQhOEUEPYzqTXxMOTZJFuQpXCJhsVLixMGzJio","1-1:1.8.0",2025-08-29T00:00:00,2025-09-09T00:00:00
"rKwROxLhoqYarjngqd/TYUobJzRaLzVSVlbPFZw","GTkgmCw/JpNZMWcnnnRvxfBEvcHWURHpUnybUcW","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","jYUWUXSenDRGjMYJcAfKYirrUeuVhhnRBVUyNAW","1-1:1.8.2",2025-08-29T00:00:00,2025-09-10T00:00:00
"eSumjgKFbQUWSbbIZzYvNBoIjXWSNDWdYQyzEZ/","mThHDhAxyrbTQVFuGWqiBWHZCXtTjgrwsasTLjm","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","zdttcmeZaVClaKoW/wYk+eabUBiDoKMN/yttCIq","1-0:1.8.0",2025-08-29T00:00:00,2025-10-07T00:00:00
"GbhWGcifgXowAINMSgHIzKteYbrRSylODStZEFJ","qevUQYwVNioTenohGMSZc+MrnRfkzepEYhkzYVd","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","CopfvXnuvgjSLxJbWMXmiVVdjryWAKmAaASsRVJ","1-1:1.8.0",2025-08-29T00:00:00,2025-09-15T00:00:00
"FAPvYZZCqoqQYdXVzBYlASkQFZKjNStHlX/+chy","AU+xpTISTSVohTmTNRqVtVOVjNowFhsQxwfcNZS","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","VfgopiWDVP+zWcFKQuGcSIzmS/TAUWljh+DfdHa","1-0:1.8.1",2025-08-29T00:00:00,2025-10-07T00:00:00
"nMEVyUeztWQrHqznHTR/AXkZJUWBZDNLuRinYYG","iesZDFMdCCcwPufDKoUEguZHUXYClWZCHvVKaVP","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","RSNVodjWzXekBAxdvpqsjyAQXrVigphALLCczR/","1-1:1.8.0",2025-08-29T00:00:00,2025-08-31T00:00:00
"UYXQdjQTDSVsjIGKguUssTLHkNtKYUE+/UYSVHY","FfTHBAw+Hn+ijPSvSVl/lEYLeeyK+SjFVzsSkEd","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","WEUM+uVUYvEbMvUShnSQTVapujUMJpRrZyBVpWk","1-0:1.8.0",2025-08-29T00:00:00,2025-09-09T00:00:00
"cGXytYRi+cSJUMkbyD/rvt/WBUk+vYcxoR+ZbPY","QYbvZnUtlUMNqunIxVSOmLX/QNLHyUZuMStZekr","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","MlNMLXmHU/NwOWqDCkk+VtGhPSQQyiNRIaFbKFU","1-0:1.8.0",2025-08-29T00:00:00,2025-09-22T00:00:00
"PQsnqAXzAMYlTIXXWYqiplBWjMUVyxtbFaTXXQB","zEDYeOBEoSWbRTjajhRNXiIZxcOSeVgmRTJUa+n","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","yTWVQTfZKjyUXPnTVYAezZcUQIVwNVXwhUtYWFF","1-0:1.8.0",2025-08-29T00:00:00,2025-10-02T00:00:00
"kvL+ViwZPLBcNqZbkjjXvNTtlm+aWUPOVYjjHkF","fUFgGQUwIwgECsjXlUtWbPWVbWcpXWbjekDUNZO","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","SPBDynjYYEkwNfPoRDTXEJJJBSNQwmenPqRnGYX","1-0:1.8.0",2025-08-29T00:00:00,2025-09-10T00:00:00
"RYFgTvUKgkTCPAPYUrzSafQDYZsxYVQRVSMJQpf","xFVBORTrLhsREAZYivkYwwSwQi/YSOOzsnOoSTp","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","GYaI/tzGCOgnYDXfIQAHEVjNjWPzptZ+BuZQRqI","1-0:1.8.0",2025-08-29T00:00:00,2025-09-11T00:00:00
"zMQCgnNkYcWhJuaYGvUyPF+kENWmkxizyWP+Rjo","WXRhdBbBzxJOWkUIUafbrlVMGfJNZ/spKPh+mqb","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","qiWxKvZRXlqZNCGtLoSjSRK/qTHTDYqZParpmlY","1-0:1.8.0",2025-08-29T00:00:00,2025-10-07T00:00:00
"aMLaCM/vLuFjHWQ/gtR+uGouHXGOPiSSTSytSKR","/rQZuVjqWCTznJtxPYqjbZDYyqVVKeGQlX+Moct","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","jWJSZtEUXTzWXNuWAUq+HhCXnmVATLAzntjSDWj","1-1:1.8.0",2025-08-29T00:00:00,2025-09-09T00:00:00
"mHZbiQuPHWdjiBtIIsD+efIAFQQYsVxpegvEvRO","qWxwdSXW+cGVbYGNXJRduTuRhfcdOeBjIDomzVL","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","ngeTizNlXxnYQBUARgaCwcRkYrzWfSrhEVNoSOd","1-0:1.8.0",2025-08-29T00:00:00,2025-09-01T00:00:00
"FojTrZROI+nxIVdhPHHSVQeJQNVpxOOTHhtbSPV","bWWKVKLXpTJp/QfXLmik+xYYhVNrZpMyYkTujUI","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","KQTsNgVelmHRzOkbBWZVUlwUZtIWUBNSgrgsdWK","1-1:1.8.0",2020-09-03T00:00:00,2020-09-10T00:00:00
"RIJDwdpA/JBTTDUopbXlNnzgkXWcBISPTMaTELE","laUSEGnUWYpUrXFq/sZJcA+atg/VNQhSjGByZfT","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","RSaZMjuECYN/oLPXcjZoWTYXJzHSmHjobWFgvPR","1-1:1.8.0",2020-09-03T00:00:00,2022-09-28T00:00:00
"kmdjyZWFyVQuHYmupaJfotYWMrCmpHWlk/WhTTP","RtiUIKOFSEwJHnYxUyOzoUFVQZlSTKT/JHczdot","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","BflpiPvXXhHFkqnwmC/JUg/CUMlVq/jSSEJyMxT","1-1:1.8.0",2020-09-03T00:00:00,2020-09-22T00:00:00
"XWRdFXyDWKWUUCtUVkJwQTS/fVJTadWNTVrHnvA","qaCORZxUVPkiqoZAMEECjgVdpaWYCIPBnhXutpU","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","Y/QWmIeksWsv+XoAjPBOgMSjLTPnwIDsfXYHfnf","1-1:1.8.0",2020-09-03T00:00:00,2020-09-18T00:00:00
"perpRGLqmVZcZsjOuQG+didxcTWWQiVQMVjnCvS","MGNXZTUxzXnpiYxkQNymNHIWiTbgwEWTAqrRRLU","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","ZUdyzmHlRncpUAgHjTrxqyWhVCGmWXcGsamUtlU","1-1:1.8.1",2020-09-03T00:00:00,2020-09-11T00:00:00
"N/xZxksLuBTNRSXAMohHpaWuqTUaLCmHvVRYUAR","FzXRINNeVLBGUXVPFHwVZRlzNLUBaaViOXykEFw","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","FbUtWhEBllCl+NUzDS+JaTDg+RKPSHkZIpiSOFv","1-1:1.8.1",2020-09-03T00:00:00,2022-04-13T00:00:00
"zgZMZqTYqUCb+zxUUIYfPEWSavKuQyNiaP/YmdX","ltVGNsawXTowfIqSJIhHYHBGkvSVBXtOgorVSob","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","xq+TQvSw//WXRlcjQNopLdMYUTUOzFXYCIzYovD","1-1:1.8.0",2021-01-12T00:00:00,2024-04-26T00:00:00
"LxeQPjHVEIaaMGAFUmfImgVlrwIQVyUEKEgXcYL","TIZQPZXvtEOfFF+ZKkgZaUTQyQXXaiINbARiSXr","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","YTWeRvgTWYZ+BziKSMolPvmQjNmcUH+fiitaMZF","1-1:1.8.2",2020-09-03T00:00:00,2020-09-14T00:00:00
"eYZErZzaSpECfDupNYCRTDfcTUoHUgYBqudbjoq","zfTnPQB+VizsFzWVtRTNSlPPDVSRnBML/XFoyAh","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","tWtENYR+LvcyPlhKqAOhWUYQjRvQoURxDTrSZzS","1-1:1.8.0",2020-09-03T00:00:00,2022-02-09T00:00:00
"ZglvUCQzXXcf/nnb/yJxQrpEPNVOsXNfHpnQnx/","OgNttZymzY/BVRKTNUMPZL/JrZnYSAbalsETXql","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","'+QYaUXiWQhCeGWBVSKohKDsUkwXfSRYAjelnzAg","1-0:1.8.0",2020-09-03T00:00:00,2020-09-30T00:00:00
"eoOBXzNORSiUNOmPjXXGXmnIWRAJGsICJCOnWgW","UFjkPG+Ygb/RTchrwDUsrSNXXIGuVQSRXc+AsdE","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","'+JQytUIFeEipRXwKqyVwradJoGHLCCQZYiSe/cK","1-1:1.8.0",2020-09-03T00:00:00,2020-09-15T00:00:00
"WzG+aRTSFT+/fOGcjXoxQDfDLobCVZdFiIfSVXN","CUjvEctZqUMMBZwHgOfiAVtYSfHRnUOiCXccrsZ","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","WoFTbiSjntSPltdWRQiVwM+++IJ/iLWgYFVXYuC","1-0:1.8.0",2020-09-03T00:00:00,2020-10-06T00:00:00
"VP+lUcTfyfTWfhQVoDZGUUMcFlYPLpVpgZCVXpO","RQDWCQFSBHXFPZZSwIqTZXpCV/mDsRLTjRRo/yV","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","QKYWuLGNfkZKZzYUSmZcKPhpQSxmVTzgMfZCkDL","1-0:1.8.1",2020-09-03T00:00:00,2023-01-10T00:00:00
"FVWoSVuNHRwQUuFzlpSORcqUStosSGXdenkHjMh","AwWlLwRMXbYwpgCw/QRohwOXcXQGgfyNAMMVenS","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","bbzDTwVcoOPBmwecVWZoZVKXkpvSRNCWQr/VVdK","1-0:1.8.0",2020-09-03T00:00:00,2020-09-16T00:00:00
"gQ+RZSCGprWOTWjTZnUZSNZNIaZZmyZrZiEXYMf","ZrIMMGcYJRPNUpZuWPVSQSqnmlMkGCVesSy+MlB","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","bZWQVYUGudSFn/EOUSmZt+YrfeJDIycMXEXlRhw","1-0:1.8.0",2020-09-03T00:00:00,2020-09-17T00:00:00
"WLKXFLlDKZTWPFZrnVjzPoTRdtAnpGwY/RTeWMa","TXNqSAI+LRHyFjQRRdXxrqGYvZiISYsCtJTjgBd","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","lSwoCTauRYOOSJXL/QPgezVCgsjLlZtrwjFFLJO","1-1:1.8.0",2021-09-02T00:00:00,2021-09-10T00:00:00
"VgBLRWYYxlQo+QOhGzcieTWijcXuiZORYtRWBiT","NstHUBBBw/KszSgaUYyQUkRWSQQSOFYzRYuJKTJ","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","AbMURpLXzThiGUhL+HcUXjAkXFoMrkKEFkmSsh+","1-1:1.8.0",2021-09-02T00:00:00,2021-10-05T00:00:00
"XRSRIyyg/SY+HwqqujTcPrFQgtfLqNFXibJsBGc","Pns/DAtieyeZrXYSEVhSBnXXrKUcAyveXeauqoS","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","AbZKxGmuMhlQsxTWIPoFy+aOWRzSyUyfIXMCSRV","1-1:1.8.2",2021-09-02T00:00:00,2022-12-28T00:00:00
"AVDtWYWKlEpXvq/NSY+bSBfYeCCHFxPXfPnOrtV","M+dcuRVYWQSqXyIxoIJXURbzQrqzDNYRDgPhjRA","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","QKYWuLGNfkZKZzYUSmZcKPhpQSxmVTzgMfZCkDL","1-0:1.8.1",2021-09-02T00:00:00,2023-01-10T00:00:00
"RdDOwhyzYpbpQKMpXWjKRyUhWWXzljDJENdARTR","Ihu/DuZZSVCj+YbXVfvrkVURd/dfYklxPCtBfSM","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","BQlOILTiZeiC/oRktBTKKNEzCGLyrxXTBneOsVj","1-1:1.8.0",2021-09-02T00:00:00,2021-12-09T00:00:00
"iUQVDTCVFazZPUlDWRWFwvSNTNWahWUGyydAhTm","nXYJSXNhozxtlU+RhuhtTBSvUUwMyREsGZpRVUV","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","yaVGfUeamAGIJN/nzIdzVMOvziWkLa+mwQaBZZD","1-1:1.8.0",2021-09-02T00:00:00,2021-09-20T00:00:00
"ZMdEPQZtYFqBIipCCY/XbfBGRQwqirrSQEzSsdJ","laUSEGnUWYpUrXFq/sZJcA+atg/VNQhSjGByZfT","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","RSaZMjuECYN/oLPXcjZoWTYXJzHSmHjobWFgvPR","1-1:1.8.0",2021-09-02T00:00:00,2022-09-28T00:00:00
"KXUTdiAdXAYJeUiVxOsCpRjQQVSKpusZIHRmvPR","WTaijdqBTKhGxpGACQuveDxaArgZkPyZQVQARSC","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","zkyXAi+NgYjpsftmIyRrlvAWRkkGN+XdyVpSxj+","1-1:1.8.0",2021-09-02T00:00:00,2021-10-05T00:00:00
"BcRLoTNg+tHYTOWSbPzt/XQ/sqQbh+EmRiIGWul","YAB+UkSlGoobMlBYrZXbWTkhMpr+WyQevffMQHC","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","WTJGITrEdPMAqWXjTgPlj/+MQIjVUFeCiSvmCWr","1-1:1.8.0",2021-09-02T00:00:00,2021-09-17T00:00:00
"PHUUxwZmkOUiDt+hqXRlRVHSSUoIZfYqTqQTbXo","IARdVsGKEzQWzRDPZLRNEBczPUCSVZgAUrsf+bM","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","JkNbGhxxGpYVQjFZEdTEQHbDgjxLsC/XgYOgEad","1-0:1.8.0",2021-12-13T00:00:00,2022-01-02T00:00:00
"CHMRYiunHYdGIRCqqowwjXhRSgh+YYkXdfcEmks","VAvDCTShLbEwHVLjQGQSSHWqSEeIRAbEJlVsWVq","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","iNVVUuzUQZSjYHR+bPzVrobLXBDApZvBRaXoIoX","1-1:1.8.0",2022-09-01T00:00:00,2022-09-14T00:00:00
"XEos/YPvaXddEBvKXCzwxhoQjTjgtlwBXcmUfaU","oXGhAAROLQOMbXvDdsGMChISbwasIYAKrTtaxG/","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","'+NWDQUYlbkOgPRpqutQaZUdYYmUlvolKDgvbSJI","1-1:1.8.0",2022-09-01T00:00:00,2022-09-26T00:00:00
"BpIPVYVF+pTWItDvEYbkcYGfOYnbjcPqGZNXRUF","uqisrsDaZFURKttXflUWlIOUxwoxqTmVSpXPKYj","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","AQZJTXvEXFmzonMSnR+QzwEPVGwMRq/SRRtyqkV","1-1:1.8.0",2022-09-01T00:00:00,2022-09-09T00:00:00
"cKBBKISaKtYCQSRIWapTARnOqZFS//yJakBseyY","XIjnpuzBBXXQAFINLjUwQxCCXmysZUpDUjXFVCf","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","'+kxJRfZRYyrEgWlYVIgWQuLYmQXXxSKTOFYdSGb","1-1:1.8.0",2022-09-01T00:00:00,2022-09-19T00:00:00
"vGTXLvbjOuHjSfhbfMYhclDOqUSfVzfCiLaTMi/","zAezEfxDXUibHTyMLztirTERLOduykq+zbrWUUM","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","YDTseqjtZRcsXZFfynJWYmPJNZmFtUNcHXA+Vgl","1-1:1.8.0",2022-09-01T00:00:00,2022-09-26T00:00:00
"KBAAzRjitDuHEioZvycXduNPRUYBAu/RrWHoJhx","icRQLjxTWTdWLdD/SVKQRJhnuGqvV+nYrokmf+x","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","dQZjQTITnBnjcOjhPjzvmYkIVCcUWVSBinNmWTO","1-1:1.8.0",2022-09-01T00:00:00,2022-09-13T00:00:00
"MgnUsTeEOyxpQTEItrFIYaYDnOXFlKogYX+wzKq","UogjpiieoHMYvdYRCWiZJYnUyWxjTAVvpTZnntS","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","wFPS/vYdocQYSUBiSjFcQetrYNYJKaiqRlTLVf/","1-0:1.8.1",2022-09-01T00:00:00,2025-09-17T00:00:00
"/LRQOktbgurZWMlBUmWPMlPYgQGXqRzxHCQEtPy","RRxOQpERyCdaFXHTzwetPIqqlYHUUsHFxWVXJGL","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","XWSyhPOADkxKKRVPXSVcE+RXbstYIjGKtlRDzSz","1-0:1.8.0",2022-09-01T00:00:00,2022-09-20T00:00:00
"QmwPYWLchYYxMnQzkVrJxXSwDJhbwSvqmLnuQMc","yQsUHVEORcHOLCQZW/lGRuPgajUZfRrWYSvTECb","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","XQauVCUiUGlWw+rmEyTXyKUEHBWilvTUqvwgnHb","1-1:1.8.0",2022-09-01T00:00:00,2022-09-26T00:00:00
"D/pzUtljbKWXaBJyyUbpNXsTQDaYzfxNNuWouUl","kwhkdLZuSEVtARutzPQVTTmdItZoEZVrUjdRZwZ","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","flBuSQwRbYhnY/foUnmQUHPSkdV+wcjlINfmVTc","1-0:1.8.0",2022-09-01T00:00:00,2022-09-13T00:00:00
"irgLyAdhRuiuTpKdYQVE/bpGQGwNCHAcjHTgRcy","XrfkpVxPlEeHWGzxzQJFaazMYOlPEaGnsorJAXh","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","tZopRqU/yUCXYRZcWrNRqvlcGOosUAtZEQOiSV/","1-1:1.8.0",2022-09-01T00:00:00,2022-09-09T00:00:00
"QMwoCUauCSuXYPexKiLeqljHQUsTOxfbjkTn+im","SXOlVplQvTUSahMcPhKhCznTTlPY+AIBRkKPTiz","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","UAsWHXbLKwzSJpYTzHbotDVRaIVVtHvaQNwJorY","1-1:1.8.0",2022-09-01T00:00:00,2022-09-09T00:00:00
"HrL+X/+dzkEmg/WDaVMwkWAWYNSEFoZm+WMzUYS","MiJSlOBFjeWUxXDYZQyaZrNJp/tTEZSpREacUfE","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","bYSoUuvuZrQGiXl/qUFl/En+WXhb+gZZRUCTTUs","1-1:1.8.0",2022-09-01T00:00:00,2022-09-26T00:00:00
"UaGUQLUTvEKEbJNvESxUaoTVv/yqXqxXWUHcRYF","QQSYxWTa+VZukXtTUjdrv/vnZJxEYhJvwV+HgCS","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","KEbPVueAuRYbiWOmZGmUWAgxnoWuaER//VxzZAx","1-0:1.8.1",2022-09-01T00:00:00,2022-09-19T00:00:00
