Meter Reading (MR) Doc. No.,EQUNR,Geplante Ableseart,MR type,MR TYPE TEXT,MR category,ISTABLART_TXT,LOGIKZW,KENNZIFF,Record created on,Object changed on
"TjoWiEUvSrXfPMxnXDyrVyMxNASkSaMFgOGwryQ","pXpVeYUnI+IrYRyAXmaXmxXYpxGmYeygvskMGKt","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","LSlYSkPXOTBVhfTRkhVNltSBBdKhdZhnnKOvxPl","1-1:1.8.0",2025-08-22T00:00:00,2025-09-02T00:00:00
"COnlYslzSBnMvonwrgilhdSzYSyZnmfCZDZzAFJ","RdrkbjFYFSIRrGoqRJDTbAmeOSZmTAkUcgTMdgD","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","wiJhqsMMnTXCMjSuIXhxZpLtJJXipQYWLkYgpHK","1-1:1.8.0",2025-08-22T00:00:00,2025-09-03T00:00:00
"AWOtCAqdQSREAUMavQSTjQRfXJBIMnMYHOQCrUu","STOYXjHPXXzZNTzNTXTSXyfZWuk+mAzWccOcL+V","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","YsmgOlTGgIZkaYzzHpWaRpJZnxK/QYtXkvz/Eg+","1-0:1.8.0",2025-08-22T00:00:00,2025-09-01T00:00:00
"MGtHrGYWoMAwiSxsAFLMhCgCXJgHoXzUBrWHHO/","SQVU/jZAKDmeqX/FAVMqSoQgEkUgvuTuUgiQMro","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","yIanRiQnvFtGJOSeRCzcyBGxEMHKRWAXXDCvTSk","1-0:1.8.0",2025-08-22T00:00:00,2025-09-25T00:00:00
"UshYTVbZCQzfUAGUSYNSjiWnLWxtWZUDTWeGskq","NhRaEBmWa/cTWlrcoSwpyqTzZqCYZrVjNCAXRkB","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","mwDckmYExeO+zFpZJVaSsWWSYYketmGGwqOQ/oo","1-1:1.8.0",2025-08-22T00:00:00,2025-09-02T00:00:00
"UzTIOQQKPjDXnQkUYtRdJBztoPWYXTqQLykYQYE","TgiQsrrqSuB/XPSxFHRrTvAnwfUYDlcQBYEqKxp","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","VPsNKpwkLPZoNcZUKiUjMibTbnBppVOUItQwJCE","1-1:1.8.0",2025-08-22T00:00:00,2025-09-02T00:00:00
"YZVdaNhTE/SGsqnyWTpIYeUXXNNw+nfrHoryRBM","tjhWgKifIZWsRzuXcazyUiuButZWZTPZsnVxYPK","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","tlvjMCpdUIembSzHABHZxwLEmTYxe/OgYhRbi+Y","1-0:1.8.0",2025-08-22T00:00:00,2025-09-01T00:00:00
"FzKZWNTOiTXVnOQxrXZfkSsizaXEHh+UMCgWQCI","UfGGrMtYUHpDjKbRSJYAzxWIfQKbEGGbUqCWjFU","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","UjjpFSFZLUPMuisCMnWBUvpzZFMSohrtmDoAZXT","1-1:1.8.0",2025-08-22T00:00:00,2025-09-02T00:00:00
"IOanGuYdVWGfxusZAyhuOTSHzGYMkT+qxEW+CHR","caVpUJl/zQoVyX/XCfUNlNyPaC/wzTtClcQvXTB","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","ORXhYYtKEzWvuxAbClEIuWQLaVQNqHMmQbAD+gi","1-0:1.8.0",2025-08-22T00:00:00,2025-09-03T00:00:00
"'+iCXdpvMCUpv/EXtYzMZSmUvRTqUdeCoTcU+WYu","xoRfURWdgfITRTuiacDtniDcTyuhhFDq/KxHvkQ","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","IWZoYlguZamXzXsVkBisguKhZcQhoptPDgQpUWE","1-0:1.8.0",2025-08-22T00:00:00,2025-09-04T00:00:00
"jTWfqpXmWdxMnjjqmaRDjPrV+mnhUyS+xVauuZF","fNIMqkjYrDvYIBFdWeHLusYSYSQcXRzGotHzZJX","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","'+wYGXo+VlgoUuWTUS/SkVssHejSqTNsSOJGZVNJ","1-0:1.8.0",2025-08-22T00:00:00,2025-09-25T00:00:00
"CARoJhZlVRhrlSmnCIn/WpTLvF+RRi+WErGRPoO","HVgsvrTVsaNYNRGrWFRRSgElAaUDKSvVzxlGlmZ","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","HvWeZVABKeLXqjKWrSQkoKZoWneUxFOkQs+ZXIS","1-1:1.8.0",2025-08-22T00:00:00,2025-09-25T00:00:00
"MFLSCSqRGGwQBxUNBVSPsmxNWBDcqxGWXINfvPU","XIWgRYOWKDdUgmRHsONyT//VWREAUxVBYYWvrVX","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","zOMeqsXDy/eaHM+qMvGjnoYjwRfajfheQoohXwH","1-0:1.8.0",2025-08-22T00:00:00,2025-09-10T00:00:00
"nnTbqnJBWfNbWICTVLCXOFtp+chnVKZcVwmNvCx","iHHbZ+ZuHMLHqXSEcDDYtvD/foGhQYaT+EFUnRp","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","BOGVcOxUHmYmxqRwjSQzXCNYTVYfyixCRXjCKYm","1-0:1.8.0",2025-08-22T00:00:00,2025-09-25T00:00:00
"mkqKYKBVQRkQXPIbhXOuEKFdlMwgUQ/c+GBTmGR","sigILyWmdFw+mMq+mBbBsuWKlJkzXkTxXDaeNGx","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","zVVyJ/SnHUMZtZXvwkGrXkNoTYVTUAwwmqxxRvk","1-0:1.8.0",2025-08-22T00:00:00,2025-09-22T00:00:00
"uTOiDeuYeKUu+HznHybPALSwBzCnNhBEESYVUIv","eYXZytPTvMDPPvRWaSZjBPwQfvBahULpvngRQUl","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","uWvSYlLgNWASQAzVgXkMWuSDUdIjDyU+hUurAEl","1-0:1.8.0",2025-08-22T00:00:00,2025-09-29T00:00:00
"MtBhPRNqWZchPNvFUjXqoX/J/RxeEAWpseoU/Pg","'+RUIaCKVEVRYSpQPYapRYjQRRanYdgXVgzzkRbH","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","lZVESVOjn+bLxnkfjuPamSoeXKkBTznNZCTNGnE","1-1:1.8.0",2025-08-22T00:00:00,2025-09-25T00:00:00
"KYTyjiRSLgWhJb/HxWjxzIRTDVBORXYgUjVTOgT","UdSDdA+gaVYyWTwnYFSF/njGU+QSOnkiInREIUr","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","OWay+RZbFOxImvCHNTvVcUVVJylPZQiadTDScSw","1-0:1.8.0",2025-08-22T00:00:00,2025-09-02T00:00:00
"LIWePJLOFkNRDgZmlkSJaASSbUvg/mSmMviCFdZ","eFVdBSUNKpwcpCxSSKBEOYUMxUrUlVZSo+zXzrT","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","VTXSyFciuFKBrKsmjKFMTKhJOVq+nkIVRETXhus","1-1:1.8.0",2025-08-22T00:00:00,2025-09-04T00:00:00
"IVvvVtGZYmzPtGCeDXpRfHVMgXybWEh/uALQLAC","rL/zvVWzZWlgdxYjXwQxV+FAjUomoWpEFjQ+WD/","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","YURWrizVpxIZPJJBZCUZZtExtpHtThxrjdcVMrR","1-0:1.8.0",2025-08-22T00:00:00,2025-09-02T00:00:00
"NtBgwDTZVAUORRTqsYaVe/PhKUooSQnHHYXezqD","wSJrOTmwiNTycrkZVBlypHUZFTdVsmWoWNVQ/pR","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","aiQbQWcwJVWpFVPQiSKWHSTWMWBTqWjKUXfcB/M","1-1:1.8.0",2025-08-22T00:00:00,2025-09-04T00:00:00
"TZUURmjQRscBj+WbvYsVYmhsEFQkXUy+WFkDdcU","VUSifOZyQTYwvvXXMncA/UlsmSEBXBSqtABPq+Z","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","XZyoe/ImUeycWBUejc+XohJASakDwXdockLFVZn","1-0:1.8.0",2025-08-22T00:00:00,2025-09-05T00:00:00
"F/HcNrXNLkNKJoVeXhUBQcKRoawyczUAhLEih/T","EwTVL+alY/NpteGiPMajYgESHn/rGafEboUGdZX","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","dTXR+NrUoTdZtwlodjQwTcpdAyLdMxSRvxYEBvH","1-1:1.8.0",2025-08-22T00:00:00,2025-09-04T00:00:00
"KmINcsubznKVQdklOVFQfWqlTlTZwplhaRr/VrH","uPKZwndXeJJQBqd/wQMQfSqs++LoLXZSJcVeSDy","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","eHoqqYKTUruOLFkBJTYRKYsgQyFWyJmCwbdVdId","1-1:1.8.0",2025-08-22T00:00:00,2025-08-29T00:00:00
"ydeiJTQDGZEYfZwMQvyTSQUzVueaiJueVfpQXPp","wNJmZStRQngph+zvtQCYtFqTyKbIAmHCdOocOXT","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","NUTQYUbrIAS/eNlrUDvXGQozu+JJWp+QMkbg/dB","1-1:1.8.0",2025-08-22T00:00:00,2025-09-02T00:00:00
"nND+E+xgSUaWqnhl+hYVAvwleaMWAmpCHfbOsnq","XLqGSSDWyxVXYCwVjAUWGYtOlReLUtNsWGDqkc/","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","WFNQbLFUADkKUhwnWWpyzccSTSZdjJOEbnz/fSb","1-0:1.8.0",2025-08-22T00:00:00,2025-09-04T00:00:00
"IjRPTAiJOQNvWgYaiKUakCrDauIkYYfPeJSQFXj","mWQPQXMBufSTgqZLXik/iCQSZsVTYQpHzCVTUDS","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","SSqPkRUHXdHjoXLeqSdTBACPIjZoresZZJXsXja","1-0:1.8.0",2025-08-22T00:00:00,2025-09-06T00:00:00
"BIYeLjmBoOQusVVZdfidRKEMTXOtsbWOjviSudb","QLWRezPvjSVAQGQrZnkmbi+cUMqcidQsUnRJGxa","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","DVNtMftasRTdUKINvfokRcXjhAKN+LDLzObjbUI","1-1:1.8.0",2025-08-22T00:00:00,2025-09-25T00:00:00
"PVPGW+OHrsAu/yTBlzbxqSRNMMhORBoMXuOnuXQ","NRozOYeWpVlsaDq+We/luNYgrIdIwXvRTniEdtT","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","BSXLjphYyGFoRoiCHVynVfNvXtAmxYfhQJVK+UY","1-0:1.8.0",2025-08-22T00:00:00,2025-09-03T00:00:00
"RJyi/RIaTQTWvCnXEqBxySrVRWkcMwxnhDheMso","AaruShXPBhmDVJOTWTYDfMSJc/ApWUcfrgkooUS","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","METKdIjPHRyGTvwG+fEYUWZyJxaS/yMdEsYWiiM","1-0:1.8.0",2025-08-22T00:00:00,2025-09-03T00:00:00
"XSmmCFGamUoOmLtsOCG+UJVbprcwxVeKnquYzaA","WqWiqIZhVQZhUOvYzZwIBVqjTzpRjKSCuiw+VeX","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","PvkDTppDGBOs+OxSmTJnUMfTxSTuVfhr/AgaZ/L","1-1:1.8.0",2025-08-22T00:00:00,2025-09-12T00:00:00
"TdR+++keXTzyeUWoDjpBLZaNJTwDUrXDRYLmCdT","fTvIjgfIzpddwmqUHRI+OUSXudRznNGQtrCVaSU","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","TLKfXlvpwCS/kIsPJJORyyHGVtVOFQeZPfmySpF","1-1:1.8.0",2025-08-22T00:00:00,2025-09-04T00:00:00
"MebzvGElonPhFfX/wmdyRwi/DzsEe/WRMqnKywq","XzAaw+yTJbYI+ITjstaQXoyAZPNXOYBxMveDPAh","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","zmWTiUNcDIVkYJ/mC+JKRdBJfxWgBdbCAzmYYqD","1-0:1.8.0",2025-08-22T00:00:00,2025-09-01T00:00:00
"IRksOXCmcfTaUJzYpgrHYAP++GETmAIRgZEIgHw","tYUXKXmqWOJTKOUSWnYhOkh+iAik/wYSXM+FGwF","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","npnyTKgG/eWRxOTTDHvUWhIWoaTRxWOazQfdyZu","1-1:1.8.2",2025-08-22T00:00:00,2025-09-12T00:00:00
"GEdRhBRSWISRAFZkYxNaCTMETmYVXQPTwEUrtZR","ZZZiVDcgsTyendlfOPuVdUHu+RwJkCVXLTdByzI","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","vExh/+USJSStVXtCTVtkdzHaePQWRBDJnVfMEbi","1-1:1.8.0",2025-08-22T00:00:00,2025-09-05T00:00:00
"YJuLAkweAjYGRGAVXMBFrYFqueGnvzQfPxsvinl","XfRQlTAShVamVfpurHcsjJdILjijYHCUHzazQql","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","BktjpUaql/NRBXFMOcMrZwMhXYUeoaZXqQLIJbM","1-1:1.8.1",2025-08-22T00:00:00,2025-09-02T00:00:00
"CIkeGAvMvwRGUWHODMOAtrdiqmPFURFhUS/HeCA","/wuQLC/XThlWsrkbDmMqHZpT/oZrSQGXgqeJrI+","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","QLXHflZkSZSjimpelKEIBOYUsSQKjQARPLAgV+F","1-1:1.8.0",2025-08-22T00:00:00,2025-09-02T00:00:00
"QZCpCBYAQhVPbSFlTaRkX/seKeJTDXzJzOEWPjz","REjQrNPXEKSPpnXZbVWXDTGHhjBLUISnTGXXmZm","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","DALiVTUWFJODpmuKMZrCTXXXQTOZtIQCPZlvfQi","1-1:1.8.0",2025-08-22T00:00:00,2025-08-30T00:00:00
"YSTRTqiT/jjfLjBVSRQYwkemVVWlwUpKoSTkhXz","MXaQQHyhRTvmqESEeHregUyPCQHJgCSYAHGULoR","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","HAXWrXc/pzmQOZrNhmcGSDYKGZaoUPUeciBdbeg","1-1:1.8.0",2025-08-22T00:00:00,2025-09-09T00:00:00
"eRXoGt/AVReZnsRasQVYRwKRDVPUxooTqzQNvUh","KXP/NVNJWkXUzQTXkKUbjc+fKzRTtfqOUcFBsfL","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","eaWVAQC/ciZVcn/UXluysJsvJTzthcwVdWSMjRU","1-0:1.8.0",2025-08-22T00:00:00,2025-09-02T00:00:00
"UfYQokWXCixAVSnzTWaahVgQFl+BuOeq/kBSRWR","EtmofoZmZVZDobLJVFFiYbcTDXfUgGNyxXpFUMZ","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","yoZVcNZdNzCqUXaHDXIrTiozuzvHUKH/DUvRyQS","1-1:1.8.0",2025-08-22T00:00:00,2025-09-02T00:00:00
"/GKsWtkcYaTYTVeGhCnSUOkfvuYyybbnbCnuBnr","RRAX/km+kEBSYNnHHRVZesNKZoPwglJNExQDcRX","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","egxdruzZWxXUuJxSmrwAQwSdfWSsCZXygUawSXA","1-0:1.8.0",2025-08-22T00:00:00,2025-09-03T00:00:00
"fhKXmqSnSdrTjQkVtxop/wzZab+arHvjsSLGWSL","dEsMSSfaRHsXWAdasWvVHWwPqigTgV/vQrSKTye","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","SUeTqSOEzaGgedWkRFtQcEsTehZOWwOkjiRmbYm","1-0:1.8.1",2025-08-22T00:00:00,2025-09-03T00:00:00
"DcVTcFL+vWkiOvZpryN/IevLYLSaAiYSktlYXBE","HWSWYYwZTSTbDSXpRxPYECrAepKDZVZenvoQFFX","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","VujKfZVQXRxVQXlNilRCRpDGuWdX+RpGLtKsoLI","1-1:1.8.0",2025-08-22T00:00:00,2025-09-15T00:00:00
"L/PxTXElXCT+uIZEupVAltPSgDUUVFpqCQNGKQQ","sYVjOdIbVYMTfvwfIjUtWxNrojLVXHa+ceRABl+","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","rJLyXhZZApQyQtlJlhoXXNDQYaQj/ECZjSHHoEl","1-1:1.8.0",2025-08-22T00:00:00,2025-09-02T00:00:00
"QaCcjatRSZQgSQX/dlYfzf/BYnDQogAliOVTIKx","FpMIaUTvqkhtpQeqj+QeJYmIUdQURhybXqveUlk","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","BiJ+LAbnTKywXuWHSgAcKUoRSISAOpNwVRSgiTa","1-1:1.8.0",2025-08-22T00:00:00,2025-09-22T00:00:00
"XGTYSbfEAHXRhWEyafjFkxPFtywtyWhtzUSWiJj","TEcP+MxLx+zYhQtsCSsYwwnwUSTecNWTvmN+uSH","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","exrflOPRXENMBEnRWKePXKkmZqMVNTTf+SjTEpK","1-1:1.8.0",2025-08-22T00:00:00,2025-09-22T00:00:00
"vOuoZIJpVKCcTOFwvZzjFdIwKBeEsDWXBYWSQwm","'+fLXLZZWrxQBDigWMTgACrEcPuYUTVmXGaCSveZ","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","zVpoOKjOD/VKV/xiRXmUQzCeScxU+TbVCKMYBDh","1-1:1.8.0",2025-08-22T00:00:00,2025-09-02T00:00:00
"tMW/+hrSTryloUqaRAaaSlpaIUZneT+TYCqfokX","oxYrrQwhiVHLUdDVKtOMeQkSBRtWymRNKBHatQI","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","WPj/i+UZGkyvMtS+OWoQxLqjCsYjajTVXkHMrXd","1-0:1.8.0",2025-08-22T00:00:00,2025-09-02T00:00:00
"SwARRUMJEIWQpjzWyMHanAtFhRvvpQeaTYhxea/","cYkbNSlDkWnzcDSzhmRksJ+yTZvM+SRWZUNQamh","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","YURwLZYVQxByQUJkxaJVmdBdKmUUBNcVmHiFqFV","1-0:1.8.2",2025-08-22T00:00:00,2025-09-02T00:00:00
"LFAYpSWGTeFKylwHcVOluw/HiJVQFGAnAUVRfin","WXIOLKBnEckZunSkSdJReDGabsSSJqdbCKdxLsq","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","DOyvzrCWYVJsPLKUuUovXTUvrVYEZAopWXPUcjS","1-0:1.8.0",2025-08-22T00:00:00,2025-09-25T00:00:00
"HLviFpTBGAYXiSqNNDrHg/SNsVGZSSlJ/yW+SSQ","pRlZvVohYjXvWDubnYDyWsgJRSqWYeAVK+UZeWS","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","dVlDNxjqD/b+hSYLnJUlDe/kEzEShqpGmbWkEwM","1-1:1.8.0",2025-08-22T00:00:00,2025-09-05T00:00:00
"tyxndOhk/QQlgDUTnthw+fgIBYXlWTQjNteEjWS","AmYNsKDWtESXTqKsHWhtbkcSEuC+a+UGcZbzVIT","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","TZeRVbfuPQNtWrXmtKVsZTeuKEJsE/UgZTHMfxv","1-1:1.8.0",2025-08-22T00:00:00,2025-09-03T00:00:00
"gTVOVHlgAoliCqUCtAuFzgQRXrCVmVeZqWyfH/O","NCjnSEYqRwrvlnsBgWWqqdSYQSSRSFDajcoViLb","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","WZnBXWfvpDVkZRiYfFWriChDsQmaZOimueeMBNP","1-1:1.8.0",2025-08-22T00:00:00,2025-09-25T00:00:00
"dJVuNIRio/UuGsTRhgRfIbiLLbCiCUBqXgVQiaR","ZVWTcvMQGpShNBxsQuIQZpRyBjLhfnVtZszaMNs","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","WXrNAIxztshZfADXrzQpNTFkCXxVtiViUjlnO/T","1-1:1.8.0",2025-08-22T00:00:00,2025-09-02T00:00:00
"WqUsvvh/WHVKDslCIpmiZRBgnzmTrcKEmkRCtBx","WMiYdFUXfHKXAmrwRKPxOXhSJPQnhdZBWZxvJRH","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","bFvGNQ+Rhk/xM/jRI+bCtUehVvZnsZW/VhOYDTZ","1-0:1.8.2",2025-08-22T00:00:00,2025-09-02T00:00:00
"xKYRQfnGHwFdVAkEZ+QGlLCvDRUlQzXgRLSVzcM","CHGyJKZpaGVYTtTWfBhHGShvXdWCNbIZwXbGTHp","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","cwUJgIUFHhiZGwGiLXfMMlF+DkNDspTcpTgZyCX","1-0:1.8.0",2025-08-22T00:00:00,2025-09-02T00:00:00
"GTKvylYMfOjdQcPzpSzpcVZHvXuYKHbBQSyYVZi","PzrXjtuRWRYPQYBEUVVlgfa/QQErcXphLoD/mUJ","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","RZkTPMZIlXMfrkgkxcZQSmQumT/mYRTPCeS++SG","1-1:1.8.0",2025-08-22T00:00:00,2025-09-05T00:00:00
"IhZBQCpccqv+pbeVsQICtTAgQQflSQnbsk+keuH","/JulGYukVEYUpmgZCaPrFZoWr/PylKRVfDPHPOS","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","JQcrNDKOTxHeaHpYtNwZMNcQWTPzQCoTVZSOXVJ","1-0:1.8.0",2025-08-22T00:00:00,2025-09-25T00:00:00
"l+QYhGUVHdjkvQT+plwjhveRSVpV+XXRcAqWtRT","AAVcyUMVqwUkBYfZT+UnyCzLmDQr+YthMIlKWoY","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","NYLvHfUNHVqYhmdFsQYEDUUOFLDrtWniBuvzPTU","1-0:1.8.0",2025-08-22T00:00:00,2025-09-02T00:00:00
"MAYA/UZ/QwcRwUcgdF+HAkfHYJUN/YiYnfBZgkE","DdsSyzMenKMRrTDelRRvlWXDCrqoayYs+AbZgdM","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","PsvVqyZMKxZolzXBFXOQlcF/XYsSaRQLb+pvDIM","1-1:1.8.0",2025-08-22T00:00:00,2025-09-02T00:00:00
"fWWXnOVgT/HCqIIWZZhYINOQSVSmUF+aaxoYUjy","gdybkoYjUlDVhSIdPYABMUUFnfstYxkuKVYRzUs","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","DWUNbtRSCtSNZGbpAjTSpSdbVSwiyZo+/SutrqA","1-1:1.8.0",2025-08-22T00:00:00,2025-09-02T00:00:00
"VQKZZxwTHvPRXcUJ+rQffyilKY+ZvKgUtUAR+IX","oEWVRffxLZTrZyHowxOZMWvOWNYSMUHWHUkRVkE","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","YOlaFjQYTOFKRTAuQxYpeImynCuRAYxiMUxvHxg","1-1:1.8.0",2025-08-22T00:00:00,2025-09-10T00:00:00
"BYARLhSAmWmRYXYpbdWJpeIKuKRWsSxCxT+PYBs","eFYlTUHJpusWioaWaLRRJYWNzXhnmj+dQHzQDir","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","DhiejRYV/YQQeDNEycSxYSJBQGXaBsSXHYqHBZS","1-1:1.8.0",2025-08-22T00:00:00,2025-09-02T00:00:00
"vAHYOUwYjZj/zUVTrdOyfWTTB+dTQBxRguBxAVo","WssZfRYYXR/pPGrJRfmdJBxXxFBZeUagZSOtIuO","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","/ZjETTNPQ/NEvQqnxKLkwI/tUazcqulQtpVxTdx","1-1:1.8.0",2025-08-22T00:00:00,2025-09-02T00:00:00
"VylDReHScUrRTINuJBFXTmRYNNcbbEHQQDhKIEV","ZLQrDKtEit/mWRZUNMVFvGnjfLSZUGMWXXKTTVk","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","gnCUQJxEWsgexkegF/RMYnUNVUkFVVRrDlrOwkG","1-0:1.8.0",2025-08-22T00:00:00,2025-09-02T00:00:00
"yRYYHv+PUhhPNFVisXZoUeQAtgHvsVzMQSmRHSG","sQXOqTY+dsRXtSYXZsDkrbzUqFnVLZPiBPPjQVJ","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","/Kw/lqUhWTftj/pZVVIixepOntwTVdoWOjUTXJQ","1-1:1.8.0",2025-08-22T00:00:00,2025-09-02T00:00:00
"yDJVTnLeKlLjAVCmrRBsGMIBLtyYGDVStMaXYXS","sUZINJFdSZQQ+xxNnElkVJuNODdVqhyH+SnhQXo","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","LUjVYAUTGmcmAUxSXsPBVZWAJVLnOQNqVcxDwQq","1-1:1.8.0",2025-08-22T00:00:00,2025-09-03T00:00:00
"ZjoZLVvkWXDSWyuptVZxaZVASTLu/FHjGVgUHLN","NTsnivpKlUNgYmDTPeYURueQGBKCiqZtIWFZIVI","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","FcsmfPbZDwCQZ+IcTlaVq/bJYlSFGTWbYKUTiYc","1-1:1.8.0",2025-08-22T00:00:00,2025-09-26T00:00:00
"ddGWkmTHKKXiplyyaUqqNLYciJbphpjWhWX/dnv","uhxcZYwBRCZDrteABxXMbISdhwHyNrDQYhzndks","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","LYWyNSxQaenAtBawZVLgiGZ/SjMWl+stiBjNkqo","1-0:1.8.0",2025-08-22T00:00:00,2025-09-03T00:00:00
"ta+wwcUemwPFkcSQvhQEuZVfqVbUsiYwZwpu+Sh","ZGDrSodbYN+FLqDRLtHHPXLvdqjfgLuuFITqYnt","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","LeWZqZfEFqqN/h/QeEaiGJhRXCJAsUAQjpBpqSj","1-1:1.8.0",2025-08-22T00:00:00,2025-09-02T00:00:00
"ElYIQFRRRIUoScSRcHbBExs+DVmXNfi+iCPAWXh","YJgiQnJFKRQ+mipIntHZLeeBaxKSgNuSwSNQAOq","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","DuNlvN/lGYnOOBorQ+mOTJqgRWCcpxSjRXPMsGW","1-1:1.8.0",2025-08-22T00:00:00,2025-09-02T00:00:00
"mZoLA/XUVtGuDXQs+WqfrYdqSVGVKQwQPWDBcnV","/zUjsX+RxGUrnYSnBKusmaYTzBRLTSqVobDtGLq","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","VvWqzypyThr+IZVUGNnqIGqzVTuXMTSvmRUdWDQ","1-1:1.8.0",2025-08-22T00:00:00,2025-08-25T00:00:00
"FGxESSVzARkca+mmKKmrTAMY/DRyY/RYhOAUHRS","XVXYRMSVFi/btt/DUqcNUv+bWWRGcVJYTSWJmkL","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","'+t/hZeRuZUeVXvNVFUXwaINUqUmZTQwvhjCQcOE","1-0:1.8.0",2025-08-22T00:00:00,2025-09-02T00:00:00
"'+ektRfEQMRHjYCLfZ+ddRQeJwWDlRUJgX+D/GTW","qzcFvXiUxWycNYZW/cXkOghwMaXFOV/iQpUORvU","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","SQTNKCe/QfbryTCYRVTmgHYmeUZcXY+HKvWytom","1-1:1.8.0",2025-08-22T00:00:00,2025-09-02T00:00:00
