Meter Reading (MR) Doc. No.,Installation,Meter Reading reason,MR Reason - Text,Scheduled MR Date,Meter Reading unit,Meter Reading (MR) Doc. No.
"ylYutYSTIfzSmAZOiaiXQRGLoEFOSUcUBW+rFAM","bRZIUNZyQNU/kfRGqkIbFXIsHmRPMogqYZTa+sI","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716871"
"CjueUcTRNSRxuZUxbNQSRAUQogkSQWnWDIJxJYh","GQcQMZTmixVBrcrqZiLIWTJTRkURGzUmSR/FyrY","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716872"
"GLMaMEaSYIRf+poPRAOUeeAZdJXxzpNyvByiLhD","scZIPIIh/SlEqlLgXYGHnXRohqRVFYgZzVoQoVx","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716875"
"g/CBz/QGzVyLaUvsq/kcB+aoYaYfFJAlRIWzRhj","YPmXoTpHQQodIbbCUIwxmJxzZwEq/MaCEiuIbU+","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716876"
"ReASMmkTToxdiAaWXfDIClRXeVERUbGAGYG/TVs","QHaxYEkhlfVAdh+SPsSaeiJ+yAWOSaXYHTuuSIm","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716877"
"GtYZEiohkVIuqVsZSUTGeypntvrkIWyalXMYHlA","BkBjsdiPWPWQsaWrZmEfxAWzMT+TxtLwTMYxnTa","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716879"
"QgAWbNZATjXcNIcqLYTjLMFvSUvBRTZoIuGAmkN","HzoutQRXSeABUgBvtfSpVCz/HAyfVgcXSSgorZG","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716880"
"URRyezXw+QsymNJVeTdrIlSjKhITsTRWpjvSdws","rYpbRmTWusneoeaUcrgQphXzKVSTJAMJBhXZblO","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716881"
"zLOmDYWKQFAQidNXqHizqSFXcoPURQajMP+RUmW","zqUSSUnXzXEZkSVYvVSvdxpZTdEYBOkXITWjpan","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716882"
"gqoQURmFPf+WKBTAdZWdQFHQVoMCUpdNWTeaVdd","WBTVkDfDXMZtWdjQCvTyWQVTXpYkeiekGGtNDvW","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716883"
"IDYhzZTQqXSBCuueCWaMMHPqZZBUtIvkdPVLHSL","PevenmCdw+UjyurviYRACK+SFcXaLKpOvnSYGdR","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716884"
"gXSNffqHAUZmRkXRVerToTPOYnRSfItUnJ/Izer","PevenmCdw+UjyurviYRACK+SFcXaLKpOvnSYGdR","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716885"
"IraxjATWTlkbLQmmIiTzTMVOVdLfzczLFJfVgST","vGdBqOGUMBEDXaKQcPRNetJbHpbyGNJezdSMUHj","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716886"
"BTPbPRulmMDELmbFZeYAVqRVQ+YQkfAKBbnaDRI","StSWSHdOeChqfVtKxSlXRCCYvquKQMFO+JWvfRS","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716887"
"XMDuURuXnoePQDWmyfPjUHmpUbntYQBfmIVKXlj","nPUwfpqXMCrBoKQRveZRilPcQmLtHYjqwyOccVt","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716888"
"VVIrgUXLovSFHIPMNVfBSBCzvVtlVET/OoCWaLX","STLSBQEYQxXDPQOZsqiG+U+YpUXWRNvofqzQ+pa","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716889"
"HE/lUrBcXAWZYQcML/UaPBQiRSSjieTiklUUSXQ","TjpfiYHcQlYQCoW+VjMPaZnVFHMKvMxGBXxKTLM","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716893"
"QuVOLIa/QHAEUWYQcTwFQORmYZOHeIFOaAAPoiO","mMY/XBIaouZaMBVcXqrCIZFV+QSTCHtqEAMBOZd","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716894"
"OIjgVXzRSTOe/ujIxYUaTqMfRvZKzxWD+RWBQVb","yvwFpnq+lFgnGBBLTiTGteuynrbYeS+BwrtUwDx","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716895"
"HqwWAxvXnwqvFDQUttjoWcdjbYXb+ZCESWZxpZZ","IT+YFaNRxIW/gYuDcjRDYVVBabxiKUVbVaGTsKY","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716896"
"WQVSQFJbdQTLekLBviQTiY+iQCjrpcopynJUSYg","IuWrqTjWpRmvkufLTACZtVqDtDSeuYdlvETkzxm","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716897"
"IoFQyXIdlSvOnwMQVrRwDvmWDztsKdEiQMiyRRV","ByeYNoprRXJdQllz/sDBsJoZTwlJhhOqLXMGYFt","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716898"
"'+DVmPrrRSMtRxSFwQZtgzZRckkLXADtWugXQbS/","bBoRIVAYsDMkwZPbbxDtWUrivVnXKvlOMYxw/au","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716899"
"/uZtjRXzLq/vZJYQStAdZEbgeCelbgBWtZLoMSF","ZfntMSL+/nSiIUUYYg/sxuCaheUBPEVmWSFSjRM","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716900"
"vRYLTTrFumSBTsGsHCNvS/gqVpBnjTADmfXxpWu","SCizBjWVpibYs+lKXRa//Xf+qkFrvKSKmDTvnJP","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716901"
"BITXdfLkRXXyvFPBTjOTqrXrRRegRlfrZRvGyrA","NZKo/ZRVWwYIELDSEWxfsQbtUWiUITiJqGkQMwD","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716903"
"KQzEapqRGpLEMBxLZjhI+y+fBfbeRyGeR+IYYZJ","'++sZlMGVvnZroSRQpZXKdDKekiQuAogkZ/rQ+ly","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716905"
"iHeNJijYrjkDbjIilTSHTPCbMIeOOduSZsr+iui","SamH/dhTbxw/kaJUC/+HChnZfuxbLztDQlpC/BM","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716906"
"VVPqLRvoNxNk/fvvnuQOFMBaLCYmmBtcFPnJeTE","wiZSJjPluQLzsyZDnQSMREStZVUMRkHqJXWEJfO","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716907"
"uUJDXLTecZRuWUVTRqEQoEJnLFoKZ/fzWzBsXDW","dmwWF/xYAWVmUSenYUAPIQXqlBSTQuJS+NWZuZr","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716908"
"fQAvpbvyQajRYmYPQJKmVWWfVVvjIZLmRQvhjeL","jdhrnzPHWXQzVSVgxYkfdXprJz+RlYMyVlwVrzY","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716909"
"SkbWkfVVSByjgY+WTmRxTwMfxjKNrCuTb/qfnPo","xLgnSluHdYVsWbICXFIYDYZgORExfMUCMoFCZYG","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716910"
"jzSOndPkoONlUmER/VSYNVMLWrVZZYRdeekFgwX","CDvUTYU+WTKJSxpAcwlyFxVc/qUARjZaFHPTEVW","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716911"
"FrnRJXfTjWFYTBvTZGQftLRUXTSww/ZdvWjd/Ex","XjuXK+GSTuYTsQAfmXvmVmsytySU/JnKYARgvwd","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716912"
"IOzFcMTgclRDSxguqTYCht/WNobYPFiqURZNYRG","E+QnGsARWZsAwqymnhNtUAQuXzYRn++xCSoCCEk","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716913"
"UOVsF/gs+Y+VZaqKfHRtWpHXrRWLKszQULTiAwl","OQDfKTXTtTQUpc/BXPfHmKdItoWQpGHVRCcxNYU","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716914"
"YRDaWjXjmMSWRjAJVFjcthbkgwCUYQIJMoSRW/L","ReYeedTSAzZjCYzMCMHrTxNRlQcCQWbcuYjXteK","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716915"
"RbRCQRUeKUHvaiAOamRuXoigsixxwvUQXhoWGCW","YotMPUWWrYzPHsTUwVKo/FHqhAYipYuXmvrWWPO","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716916"
"sVFeomLWYUMI+nNYqhMxkmq+QHz/u/MdBdAwqFm","dCZoHFhTkUXSNLpEtRyysWqyGWZSXsXRlWzYeaY","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716917"
"QUYKfDJFQPP+FYLQZe+TYcehZDUVjMSZfZQZUSi","aFHRJejMqyBjsQWwSwpPwEzDYTIWkVISikyDWXj","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716918"
"O/YRhaWqjHMpRJRw+hlODnxZHyTS+VCGxaUBgtU","FrLpS/uxj/ASByhHlEgVEkmhVYOWdFfroBHSDTV","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716919"
"CzSmWtUEpYWAXQ+RXsyJKPkVQmonKc/kRSWdVBU","ZQWUfqQWYCgCyaTWUrCcRvkYVtfZNYXOHacVZwS","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716921"
"o+dceUZATOFEcYzSvceTHtfbLWbWBTCWotiCnjR","ZNePyOrExfYGe+wPyzbXtYRBdEZoHeUtAYwUhEF","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716922"
"SNWuTdOweIbSQAo/xTUyPjsXCxTWt+DBzoSQeOL","OjBTeKtpljhSVntiWfSTBHGgSKYV/AtamWqRYHY","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606337"
"'+lQAteJZn/wRmQjWPOQvhYZOjnXdYbcuUOCPote","OjBTeKtpljhSVntiWfSTBHGgSKYV/AtamWqRYHY","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606338"
"GxFS+nLYcUXPRXdVprJzGCSejlKUriC/oWVXxcw","Z/YwCrTBtUTaNWQhMfEgXL/EVviRfW+FsYJKdOF","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606339"
"MCObNXNVoWqal/qQLrJIkK+ZKcodj+PDvLEkHXk","Z/YwCrTBtUTaNWQhMfEgXL/EVviRfW+FsYJKdOF","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606340"
"MAymNRXdQFebERcIYluruRODurUQhf+sTrZxZZk","bKIIxjxcXYPoYQHYV/mqWTSKifYhagWIcwpWPYZ","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606341"
"XvpldbgEwayiHlygTUZv+vVAZMCFcIlneWSQBTj","tTJmZTO+gyZfbUdROXUkUCQnRQoRm+cGStwVftl","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606342"
"YFIcGONlFPGisbQLsmWCMIMeQQWfkNhtzCaMTsb","eTdbImpQSTIRVhfZf/YRTnEtXyTulYqYAwmyKSU","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606343"
"'+LXbTHRgZxDYpQ+zQlkCXYmrFe/kNBXuCYiUJbq","CyFtGXzAQTdHnYWPkXZlHFU+NizMhuwCnezw+pY","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606344"
"dDXYABbkUatcYUTsTjmehtthniAreEHYoeqTBNU","ULAEvcWQMKtUSguCqUVHjWSZKuEzsZodVYCOELi","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606345"
"IPZLMaTSvZdtbqUkeyBUSCHcqTuuaXheWBDRCNP","LBlHURAgrRuUedjfZWJpSzIhhFTPfebUABwxQyr","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606346"
"JSORy///MTvVvtojYRzWiVoUf+WMYB+KmTRpNUD","pZYVDDLSmwLQvWVFfpXLsnYKaoVZFUvn+HXmMUf","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606347"
"aZkatHKGRVYuSyHUNdVsaSrjUjIcMUPzX+qUruT","qUUifCvqQAVFEYBCSka/UCfutUudGAUlAWDGhwL","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606348"
"crwUY/YkXKaV/YV/TCtTQFYTWmzRZRjWMCyrmCN","gDRIdWUxSquQP+sVJUvS+TpXWRXrV/hx/mnVWaT","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606349"
"ZXoyFZdZbXkPuTuXKXoWKVZdSBWRzXhjVgBTEcW","qO+VtbUFdVNJSCHQKslXERWFzEDfOAOmUgZRFAI","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606350"
"BrUulUvp/PDaFDt/GQDd+hJFAQSsIQZFnbWktRs","BYCTqubVFKlAfRSVUrW/hMGQXbDzTY/MwMgZYYA","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606351"
"XywCQcUXhgkxPmoLqQphVovPZTaxhZUWZzrtLLX","pUReNGSYqrVSlObuhQmSTvt+btxiiNBViBHALJu","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606352"
"YWg/tZhbFIfaySBDTzcBPyIVnIMuUFfXqQVpfDe","OnkRSWkc+ZhapZjSXSWTTSUsdZZZUUvEQwWuYQu","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606353"
"omTQLgFjfKGHKfhuLSIEoqljbFTgR/vuiBEdRFV","RaUwTmUbGTYWZssFhqzVJREkdX+WJPTN/LaYUJk","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606355"
"eteQOyLogLUHYAPdBzmBm/piSQWNYQGimT+XUHB","ZNKbdS/JqjHWDTEYKrQSFBnoeZjz+NxtfXSyaWV","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606356"
"IVBeZlGkBXGjwAnGlcPYAPXlCThEcpkwaLviQTw","rwVWZiFnYYnrWadEqrAosGsmaGCkQfzWKcWRWJR","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606357"
"rHWYhlQGuRqGQFTRRcoHGQTMoTzVgeewfCCfUJd","hhVfYdhwuTBUVWQkZfOAJSYAQnmUbuWZaXHTqtr","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606358"
"QxQJjgVRSnaYyRdUkxkmmQzSFyNEWIWKpBTYRgQ","bVnVMTFXCPYKZSxQRwoSslpNDWFVBQvNB++VSMK","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606359"
"zdYVxZfEpTtSojRFQTkUWvvQMvYYWUlyrylTEZe","bVnVMTFXCPYKZSxQRwoSslpNDWFVBQvNB++VSMK","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606360"
"SCEWyhAXkXJJZHajXVgGUvpsmuUVTSPOsWXlUri","OabSYnwEag/zqoTEwpZpWsRNimNSfKsGYYnDswU","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606364"
"CLXtUKbWVUo+fYUoGKZNUxaRvXKielYPjlNkYys","sOc/TeZsvWUWYOIdsiLdhX+mMFduZBiPIQDSTw+","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606366"
"NRdeCRXXJNUGVgRyhVVTVfqMRZRZVcuIVVb+sIB","pmnAfGfhGjvzXFXrTRqDMVddBxQdFkAhXeT/LWZ","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606370"
"YuHySlkTTWXsZWMzNVVcLaayXolUoXEUfVNCitQ","TFQrDVNwqoQXnwNWUzIOJTtzZpErCCWRIUzkacU","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606373"
"PkgJUTdfUJj+++YYpbWUeLRcVMYfMYYuYSKhSMa","/tDoHJjQETBSWlyutTXf/PHUUI+sEUa+lISXsoW","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606375"
"mbCOSfUz+jpLG++LZdEDrEdYGINpUlKRZgl/XJq","NEzqTlaSPVjRpNWHAqNW+pQFMSWqiDJVJEHvlWS","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606376"
"JxCKSkVQqcHVWf+CSioYoRDIx/WaICFRUYVWdvK","wfxLyrybCSXXUymI/MWGnmfXWXZZlnzoBQL+VhK","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606377"
"uededpr/DUbKSM/SHKdARpEWAnDRGeY+YbHoQws","wfxLyrybCSXXUymI/MWGnmfXWXZZlnzoBQL+VhK","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606378"
"aEyz+yZXkES/XnTTVlISGVSTLiOjpZYggJKMV/S","UUmrJkJdqUqdiPTiWXGsKvaQuiIlBAtmqDUTtEd","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606379"
"mhX+IftmZgWFTvrOTWYrgcJyHAdAOz/PEGXWiY+","pIdGYsrOxaQqSiaZYYlbNEWfsifAuFeIlxMsRKi","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606380"
"wSUXVdsoSrGvPWWZTXVGQwNZRWPwg+BnTTWYzMV","COfR+VPFRfI+fFsro/URttSnSIHBwjMlFXGQMMA","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606381"
"atpyXMHcQfhHTPRMrlZSFYkyhAx+fPIxvOVHkQQ","DAseupyALVjRdK+hljVEfWRYeqVtfZgJcxFMEQR","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606382"
"whVBzWecfLft+sAosJYTQkhSWvqZqItRDXt/XQJ","//pVZDuPXSuKVEDEXYYNIcSxKOiFEuXZfW+EMiM","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606383"
"txoHADwvcJZIWNnDnCjRkdVZzjszzRry/IPWTTS","//pVZDuPXSuKVEDEXYYNIcSxKOiFEuXZfW+EMiM","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606384"
"mLjJcLXvSQrzZXpd+MsNfnQkXMhDXERMhzSCFQV","SXxJSOSUCezjHFllMmYrRSTJ/NyvywRTcQDXmlx","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606385"
"YgczYVcQQWKRYBsQMnSuRDUPa+kg+onbkhZgcoZ","ktgprIViBez/ZeSlURYmGUWHIvjaZohQfMbUyMb","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606386"
"OuEqJqVgDbbgkzoTXzukpFMpQtplTfZSTaTpcWm","LrQWACTbiFiNhbjxcKUODtXghUmYSbbMxtCGKqX","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606387"
"XibOTZtwUGkSiVWYpIYsWjCTWqDSQBCFXpkGChw","pxavGTyRrMwiJZsb+RTYQERkm/KwzQLWlcZVedU","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606388"
"aGwzmUSvNmBrxNxXIGKLIiTtaELET/ZPjRzRTWb","AI+cgCLjGXWXbkcPmMYgpesqfVxeLPiD/Up+UUt","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606389"
"bQvrVcVQjfEWivEZiF/sbWtYhJpVTKxYCcUgQna","ZklmpUTtFRlQOdSwYvwSZoHLPzbWdQefX/juToW","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606390"
"wCIMcHRsYDvEnxsbZSwOYxDMUDxXXcg/+CHNaxL","KVLWCmVIsYRyYdPZDmWWVOklGmrtMrtECG+qpzk","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606392"
"VSrstUsTa//RV/ZKRpIHdaIW/RVDgbCKEYwKXGb","hFFZoKhrdhpbxkYAoPhCeasYjzZNYMjSXYIWdFW","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606393"
"VvWgBQWJDTQKPzRXQVXprtVBLaEQLWmBnQSdLqs","EbGThdHYSnISvDSeSVScVMQVUWCVpiYQxQHqOgn","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606394"
"MWZDfzCBKSyTymZVgdORZFzHZ+RYMR+syrnXqxQ","gnqJUYeTNCPeuzrBAeOrHTcEpyWMFTsSSRc/NQR","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606396"
"GOraHNhRbWITZUnCIUPhQKZAvWtAVsrxksuipvj","jqeurERWeDdilqXufjDWTRsAVAcf/RWuBhXqZFu","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606397"
"HqSSYUuWpoAHLByXz/vlaWGxZKYykKTeTT/ZVgT","VzVmffUNOUPWYBRhmaRs+wXIBXSwVYzxfLIXQNw","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606398"
"O+oQIIdBtCnLRfDXibbIljLtvyHuXtOzsOkWzkR","VzVmffUNOUPWYBRhmaRs+wXIBXSwVYzxfLIXQNw","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606399"
"uYJLMbMiMBitGOnXCufQJHASjQMaJqGUtWowKZu","'+zLUolWjyHRfkKsj+knvfLfZQTtBZfLsoLEUhFl","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606400"
"C+xaB+ZXRxQhKBjjZWCHTUiLOdTXJgdQIWyUAsx","'+zLUolWjyHRfkKsj+knvfLfZQTtBZfLsoLEUhFl","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606401"
"YNnztZLQpAxNgobVOuzEhEYWQg+RqjeoH/ZHTyL","rHYLfRmlkY+ahkaSfqnKfVlQBnmVZmkwPDRtWJZ","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606402"
"NGR/CxsEJYAaMaXsLRXUZIQgJAjXZgZQUyQnzxn","rHYLfRmlkY+ahkaSfqnKfVlQBnmVZmkwPDRtWJZ","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606403"
"XtXDkvIQckimsorgJLsVzPamRZWscblprpRR+qx","zUvFOkyEZ/BRewPnV/eEGDfSg+BPreRWWdurZjS","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606404"
"WQiQhaAqPDiNZvHkpWaUTjvTaqYmZRcDR+kCzMF","BS+lWYIJaYIVMQ/aNZRWDIVgMJTrPVIvDJFpXVl","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606405"
"JZRhoVyXt/BijkUYQbp/MEKYlaWiWtDZrqTpuSG","X+VUmIQVZIVUhRTSQlHBSiElQYWmnVzdvWnTBnA","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606408"
"VNcOXuZTnJMPjgZPJbbVzROoRl+XnGPqwV+CugU","dVUOcIhHSyBTWUnuTdCsLSDVWl/gRAzxOnQoUMK","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606409"
"kXBUKpXggYCbi/x/sMoMa+S/htRVWczUQOVRHHg","MZUegD/IXkNFBlRLRYQraaaJxZlYHjYraWbudJJ","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606411"
"JtVQxPXyfVBRZcQUFCdWREUXhMUdPVUaPtwFtCs","MZUegD/IXkNFBlRLRYQraaaJxZlYHjYraWbudJJ","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606412"
"wQ+pSMSVgvTWPYdaAlYeRSIRRTVkZUxXYiTVMvW","BaZqgwFjKeTVVVEoWiNJvwNST+AiYMalcTEsKaK","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606413"
"DncmZvynWjWVTqgVqXlVjxvEFECKLXtZ++wJKKp","EHYczVNwBVFRybZwFIxacumaOAVRXkGXfRXvsSp","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606415"
"AiWWPVeTBSZyuuwMZsojsVPxvR+qyuYrbNQgXJR","yRYVSYnBWjuWNqdlIUncKuVYQuUWRQZFwOnVXRD","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606419"
"CSzoTujYaonWiaKIcSstpYhUXDXULuxRzVTtqZX","yRYVSYnBWjuWNqdlIUncKuVYQuUWRQZFwOnVXRD","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606420"
"ym+JbBOowpR++HXUwDNSAaLoQOLkXMowZAVRWFR","HXKRWxWODlwdVdbvYusGUWsiXbMgEGajeSD+RSB","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606424"
"ZrdJRakOIodShRYOIiHxONdYMJCYS/nKUwZT/ZZ","HXKRWxWODlwdVdbvYusGUWsiXbMgEGajeSD+RSB","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606425"
"YedoFJVtcCWTqCn+rxyxLpLPlQTtmD+TNyQuQNP","bZhZ/VWUhtqI/WdT+cKjIdXgSwoXbOFxVyUJNUZ","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606426"
"/iS+WIkqR/VYSuXlBWzPsIXkobneSuUGmhQyoNE","bZhZ/VWUhtqI/WdT+cKjIdXgSwoXbOFxVyUJNUZ","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606427"
"VEySLbNZSNWkOVSdCxrxVAkRBxJSqFbErWTzmdM","NvhnSDkJ+sKbw/VyVYKO+NVtMZUQnwZkwudzdVU","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606428"
"RSxVyZODYAJSUrUkLNRtNZR/edwAk/WcOAW/OGb","ICLtUFsXN+unfVNedVvrxKIsvCZWAmxPUFeRllJ","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606429"
"XTRQSQeqpBsXYPbvHJWsHzC+TcUpvcxPimNwJjf","qWOZPDvkYXlTTjrCdHweJSRYjmFnCTEuFJi/uZi","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606430"
"DXknQYmlhQUnJX+sOKMwglUxvnsahAritPWhhHV","qWOZPDvkYXlTTjrCdHweJSRYjmFnCTEuFJi/uZi","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606431"
"Ttm/IAlBlkwpvFWWB+WjKhHzHvDbHNs/zCoRrNw","UIbiwrKJNbNuQnj+WuyZGmQeiYRNYy/kRhmdUrb","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606432"
"PhNBdvVJmNPDUOdS/XBTTeJcUW/aKaNxWHoedXR","QVWbDXFqZXtYZSAD+HwPYSPJoovdLEj+MzhUCQl","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606435"
"GTPVOcIxaKNtvFSbWtVNCo+NSput+zlFIYrgZfY","bR+XZiytQEVRwSbvlitYrcFDvKIvtrgUmYlsgcS","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606436"
"SdZLVYNepojlFdCmnaSVVLaHPoTp/fdsczoleRe","TXRWdgWm+AFYTRlkbPmtXubAQEVdRlzaXXcAUSW","01","Turnusablesung",2023-09-22T00:00:00,"J09D5471","00000000000007606437"
