Meter Reading (MR) Doc. No.,EQUNR,Geplante Ableseart,MR type,MR TYPE TEXT,MR category,ISTABLART_TXT,LOGIKZW,KENNZIFF,Record created on,Object changed on
"XE+qaMzMibSYycVVwsNcZJqqDOJtWnskKIZTdLG","vfWCjVePLSOyBSSZymCC/wXQYEUEYFFjWhGpT/G","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","ObJhaUpmWtjyspVQPQvGgqR/dNacBUTYrokZIYj","1-1:1.8.0",2022-09-15T00:00:00,2022-10-07T00:00:00
"bApuPLpTueOIlqlEZlrXJbDcNMMXFKLibOrMtRF","mTyknPkQQLYDZbMhZRGWVWZ+QhCPyedpPpZOQgY","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","IQWLuoZNTZSlJEAUamsucOfhslUuahsOZnRZ/fi","1-0:1.8.0",2022-09-15T00:00:00,2022-09-28T00:00:00
"ynrwSSWJTcjDBFQYutYzDoGqxuRXEdTlJERQIAh","xbiTddUSVnlByVQSWzXMWzpRYUniCZCvTe/yUzR","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","gvINoBCifUwQPjbxTIgDVKrBXDYpDvVAoVUxYIp","1-1:1.8.0",2022-09-15T00:00:00,2022-09-28T00:00:00
"MFRdRTnCeVeMmLEWrWfeQZqzXTSUxWNYKbHQnjm","foISPiydVwIoyUgVMIWSW+hogHCASSEVQKYSikr","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","CyqHQtfGUTXMTN/xNTxwXlhURHLUCrOmp/pXqYQ","1-0:1.8.0",2022-09-15T00:00:00,2022-09-26T00:00:00
"jRYlMGLdPraJxTXOgEpzAbA+h/gCtzNVnnktywJ","IuXZBTaTVVoRflAUSGxexEuSnJOXFHAsAe/bwIZ","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","UhbTfUAjDBWQYWsUDplnFUZNSgJOvwjc/eAWkBv","1-1:1.8.0",2022-09-15T00:00:00,2022-09-26T00:00:00
"QwUnBYsTGLPQWpycTPm/aRYGWODQUTYgVXXBHpB","CHlzKGUnWjXTUwTUKATFCOHniqRhLfBQWjOjhqu","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","osjlvsndtUtiWeAXtOKrIeEZPmhK+ERFSbTcoXb","1-1:1.8.0",2022-09-15T00:00:00,2022-09-26T00:00:00
"SppZVHhzbECpAhAYiqRREvFtOHSuZZXRZQTTfeP","/lEqSFQ+dpwNnlrIXdcIDlMmiaIDHZKY/RVQWDO","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","SCVawrSXvjtSVZg+kOPgkMzmcPYwpFvYQXZXj+Z","1-1:1.8.0",2022-09-15T00:00:00,2022-09-29T00:00:00
"dPbvRxEEtrPEJzXFdzZ+GZJXaQXWveYUxWkUFZh","ULkQtkNUWSvZUeWXkpPEGVFFshSPPJJXZBMUhvB","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","dYRRYSupQGohwxOVYXlTGKSgKyMrPjkSYZhiEFE","1-1:1.8.0",2022-09-15T00:00:00,2022-10-17T00:00:00
"GCFVkka/wqRZlImhbjYUpuyvAULnnae/pytrYiX","DxlQuuzUxzZRchlRVqTe+EdLXaNMRUyhnebhDZN","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","jApo+ZPLXAZu+GVXYrLQnYDBPsoTRxaQtOaFRBS","1-0:1.8.0",2022-09-15T00:00:00,2022-09-29T00:00:00
"QVAXTaYJxX+IuJuzVlUssTB/SJt+QtMlScmfQIZ","xIbvYrUaQxpVEYVSpJXfkXYGXBQVYtGTJBq+Kfq","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","TOhwiWxMD/gVJvqxCeqbeGtrfuihADthebURhTH","1-0:1.8.0",2022-09-15T00:00:00,2022-09-29T00:00:00
"McSMilYUEkhqVedojSPnFqFkfyPstWpeEQxTaIV","AVrQCQrzaQWhTSbPyNlRTLkMXlDYXqiOTd/pAur","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","dcIhRIQ+yFhYYGTYSVWiYEmrWYctr+RRzeLcAKt","1-1:1.8.1",2022-09-15T00:00:00,2022-09-29T00:00:00
"EJzStJWEDIXroEbIUXilcpulDapPpjkdCFEUZaQ","IhmXXFsQMy+ZIRrBTykcZsyR+GrPYKwclyEUB+K","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","VZwxXHotlfoXXmX+gXHVlUoYaYUTlhENvTivZIB","1-1:1.8.2",2022-09-15T00:00:00,2022-09-29T00:00:00
"tKUcFeczJfmXXRMtTSIaLV/diXvjRaXqniMVFiC","jHVkfZVbSqYKNYJmQkzQyUVVawAQQBCyCWWQbcG","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","NWGtQNIDgmdtH+KmQfNfRgZbEZEijrfkqUSHNaG","1-0:1.8.1",2022-09-15T00:00:00,2022-10-17T00:00:00
"LHInvoCxvbMoQyYBZYfjLkcwhnYZ+McxEYV/ZjO","jHVkfZVbSqYKNYJmQkzQyUVVawAQQBCyCWWQbcG","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","VJDHTBJqFlYXdGkZRXQivZWpZmZRVEGgQtWAOEc","1-0:1.8.2",2022-09-15T00:00:00,2022-10-17T00:00:00
"HWMrkVHGUNRuQVwitFaKERdaWJAnvQpDNVmsMVI","BuKrBtzYakqxXzQYAzVyBFTTHFvXTVcOTjpYjNv","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","sTMZ/PXvt+Dp+mGObjXGV/aAD+ZYgUIIRTLmnGV","1-1:1.8.0",2022-09-15T00:00:00,2022-09-28T00:00:00
"QcOAVXSZPNKYehoZHOTNJDyfdHNtXRySWKWjCYn","NhngGdSwLsCVcRspagtSPtwpbGWCRZSqGLlYVyO","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","/HIiYRzDSxipmOMiOTDVvYHlziSSqUffYbZheWu","1-0:1.8.0",2022-09-15T00:00:00,2022-10-17T00:00:00
"pePXEJRzVYlnSywBQOK/ULmdZXgtLTIMfJoOAIY","YDYuiilWFC+ItZWUHjaSfqnnZZQEFBXQcSSmimb","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","RxiFkcDsniLQWldwmKNLWpRwlYjUnsZpFlKIDnI","1-0:1.8.2",2022-09-15T00:00:00,2022-10-14T00:00:00
"eaTSSOoPuGvUs+rnQgOV+baTZxexGUWragjhiki","UWSvlMxoLYoajVNoXQytBRZbK+wgybfJTCLmSNP","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","PJOZVVcQRwrMXLpXaTYwvrGlV+guOvXrO+YWWNS","1-1:1.8.2",2022-09-15T00:00:00,2022-09-29T00:00:00
"udParyXvTQWCtLYNPZAXRzCMJYflTAFRQXCaXjR","RkEwZVEVIWQHUMYUZqytGJWXsfakiZKUULQHQ+K","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","qgvRzEUAYOQsVXXqGVTSwSDiLVtToJqgbYOXYTe","1-1:1.8.2",2022-09-15T00:00:00,2022-09-29T00:00:00
"FX+xUkSaSYdWRDBZcHBlCWCgcMKYWDIkQIJCDaX","vESSQLZpFlsURCU/yHCpnMgUXWedRFEuWiCznUf","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","Jmy/VnmiXpkAfmTdUTDQVPtPLvTTebtfQCyjriQ","1-1:1.8.0",2022-09-15T00:00:00,2022-10-17T00:00:00
"ydSqmhSNZcgXWbUmfVtTcXuGFTNmRpVpSKIsBXp","lSZZOXPgyLvVBZMmV+QWHUpvhY/mvaTJfCOdWII","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","VnzDEYbyAXGDdJXAdTJhXdJnXhTDxk/te+Xmqes","1-1:1.8.0",2022-09-15T00:00:00,2022-09-29T00:00:00
"RzqGhmBoLQSTSUJqS/StSVJxSwfSnLPXgJtyEkN","qhpFVNQJVADbevFCUDUfyQqLHsOB/jDULXHNSLE","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","q/OKssMcyrUWKwyhVQpJAdDZtczzawN/XRFNuQa","1-1:1.8.0",2022-09-15T00:00:00,2022-09-29T00:00:00
"mZrbHqTGZUiUGTYcVi+XLwiTGflNGGnZONvlQKP","CsbYrfAyICQGDDCCpIVsReSQIvTYBvmHNaozDMR","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","WVWDZ/uOjPaSZkUkuNGjEQchYYK+QoawVovL+Ds","1-1:1.8.0",2022-09-15T00:00:00,2022-10-17T00:00:00
"pZhYBnXoWKPZnQlqRO/trfZOgnWyVhWEciUTLO+","KZUexXCBhUswbMiSbJQSNIv+Dy+aVsZByCJrQBm","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","BXHcKQPRtuPyFKVCPtJUTsgQXVjOcieaALDYuXr","1-1:1.8.0",2022-09-15T00:00:00,2022-09-29T00:00:00
"FZODWDSBKyzSTXuJMn+F+BZJmsvViEZrBZQiZyp","TQdLGYFgzSwccJTNJZGeH/tcetcfimCjbSWibxZ","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","VAzUVWdQrhWKLStIgPmRIlfUeJfyTXyTBgWRGmn","1-1:1.8.2",2022-09-15T00:00:00,2022-09-26T00:00:00
"AEV/PO/MfZcXwnwZHrDJiZzbpqDNaieMZAzuaQl","UjkJoEZYVedbTDZrGGpQBtJFSuBbYUFZWXZAcLd","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","MUDEUrw+RTWoHLbgsXjuKYrIBQxqeOytQhYvEVG","1-1:1.8.0",2022-09-15T00:00:00,2022-09-29T00:00:00
"WrsXDH+wVdqywZXgBFPncVPoTmqmoecdSgTQZSc","bicaMRcexnlkwxUtPKypIsvoOXYe/tPJAZrXUIW","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","PdTTxUeZLeKYwUEvs+YfRNlYZYRaXYOXDyRIBdC","1-1:1.8.2",2022-09-15T00:00:00,2022-09-26T00:00:00
"SeRRsvOhVHLXI+eQJaTgyqqxoYrSQMZzMdv/RAV","VNsScniGeRcB+RueZVYYYJKRiSVAsUbUzFUnoYs","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","ZEJTsOYZTTtwWWhpgHvByUObXOYSlSaZuWRWXSO","1-1:1.8.1",2022-09-15T00:00:00,2022-09-26T00:00:00
"cUHFQqWrISwrteKVvuqB/SuRNXumVnDDSBQqlfG","iqDRTrEWZgdQpiXQlWPgvvihSGhmaqhrCTSWVJx","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","NAXLuzQAvrlFRJTzUWtyt/QTnyebZ/VVvDxWcyl","1-1:1.8.0",2022-09-15T00:00:00,2022-10-24T00:00:00
"'+HZXjiEaUFsw+VwDYVoZQVxOSOSiTQTXVbT/szY","UWTga/ULbCwQSQiTVyJReT/YWeuBJrUsccUXxWf","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","qhTWAuSufRaMYXmVyfoadA+JdQxZHZjQlKxpku+","1-1:1.8.2",2022-09-15T00:00:00,2022-09-26T00:00:00
"YWjqkRBzESWeyvRtZZlgGJgDqLwINDwQQSaxsoc","EipYWrnBOVRWNdWOOTnvVsZSYvvryYglcrUSXJS","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","WkYpjoYkjzYTdKmDUsVaqjxSiITKLYKrXVnaZZV","1-1:1.8.0",2022-09-15T00:00:00,2022-09-21T00:00:00
"RBOWkmtIqqNvPVQUnp/BYnfWmNUGyQndkSZTDwp","wAeSzIufHncBsTRFub/zYUVTXUHNKAjMXDskQ+N","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","WupRT+nNLTuUzYhHuBfBYatZzmg+YCMyyNqbZ+d","1-1:1.8.1",2022-09-15T00:00:00,2022-09-26T00:00:00
"WqacGasKdAmfbCRWVZdUGANSJoXRkIUQYQpJrva","JLzYDkhaQCFU+LXEBGXuZRTVPvVdgRiYeVT+WUS","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","DXoQVaNjTeEeLY/kciVoUzFT+NgXUUCV+cpcRZo","1-1:1.8.0",2022-09-15T00:00:00,2022-09-26T00:00:00
"qDrgZZKKddWZ+xVcqGzXaQnxkoWWSynrUxZZxYy","ShXVLrXYTGUbzISZTtqXykXxEhbNlehCRwROoOM","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","Iq+VqBcLWweDaG/goIVeZIhhTTTM+u+XdjYcq/h","1-0:1.8.2",2022-09-15T00:00:00,2022-12-15T00:00:00
"ySsZVSQBAXGTblbQGMJAVYKhJ+XQEvEOrDGGVWd","AbdtTmoHjaqnMNoXlRHCYchZBspfXVupejnXUhO","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","aUBOnkgIlxMZWNQTXdXZDWKTZnjeGRblHvfUzZn","1-1:1.8.2",2022-09-15T00:00:00,2022-09-26T00:00:00
"kTXhJ/ICjVpkXNEMvvcOxQHcAceSEsgDzZtMYRb","sMcneTiypDRNXYEZRgfTkpVcYGANiZnfMkmvSVF","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","XdnYMpSApZZwZRmUosNfhQQRYHXWwsInNaWsqVJ","1-1:1.8.0",2022-09-15T00:00:00,2022-10-14T00:00:00
"XNIUPZy/uQtgfYUyEKTYpveocVh/J+fCcBVsUQj","KMJtpXUhbCYXWkFnyBLBDSmSMZRla/JfxoOvBVp","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","RRk+M/LRwRzBFohsKUSWfOxQEIUUdTf/XMpW+BW","1-0:1.8.0",2022-09-15T00:00:00,2022-09-26T00:00:00
"cXiNrBzpYoAWHVSaM/ATMYD+FpQAdiVuXQrWccp","UbJUlWQakiWpHsViuV++iToOogMnMYTNZFXKLoy","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","wulZjQGBUvXRGKwQTGZyESdtvKWevWwZXXiRZhr","1-1:1.8.0",2022-09-15T00:00:00,2022-09-29T00:00:00
"kzQraIcr+sEZbJKxApROxpRMW/JIEkqyBYLVkw/","'+WXNQRQAUhCFYKZgddCoa/TSUfSSSfTHXusyIGi","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","KTOEdXpIIKSzRiG+PJpgXABVYfRHvdFZXOXRiwz","1-0:1.8.2",2022-09-15T00:00:00,2022-10-18T00:00:00
"vRVaeUxDYlSiZRAcEMOJatedgZTrtjrKlC/akxa","YXRbvhUxPpDSCcMaxdjxdeODKZOSvShVdnVptdz","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","FPlHeouZIZfEotQCsoxVQAnf/URNyxPGnQah/tR","1-0:1.8.0",2022-09-15T00:00:00,2022-09-26T00:00:00
"sEjCHvFpvnWhX/njf+VSLGXQcysNdTsaPSSEdNM","amurKFTiKQLrxUxYWQJUlC+dgenQqxdBvyyLJ+b","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","UvWXVegOkXPuGDNOYSxcSVWtgVXSWQaIUUdYHWk","1-1:1.8.1",2022-09-15T00:00:00,2022-10-17T00:00:00
"YVDkBkJnMTqFKnQXxRWDlAVSmW+MHEuYdriSSJG","WQWGEKgROsfnfisPYYUAjQIvUTPXkahzAFveDTS","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","jQiOwxO+YxlVmRqSXMu+CkRQiPiAkmzMElhRbuX","1-1:1.8.0",2022-09-15T00:00:00,2022-10-24T00:00:00
"UyQVfEBnVecrsetgeuqbVHnYUcGWTPhmMVEHGwN","pTTm/uwqXZoyikdW+XIKVLZeEITRFBCRfUlCThQ","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","IKJyAzDQWeZjSeWRzToPBmhLcJRpNnfZYmVvSzt","1-0:1.8.0",2022-09-15T00:00:00,2022-10-18T00:00:00
"XidwFrHFa/UyEYMqURQkhSqCOfUl/aOBPUFzXMD","naKrUSrQgNVjVhbZU/cdgQAnAb/XTSgTvISSUTj","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","RheMfXj+BTsSCBBp++iRUQYfYdNyZ/IgWMExYBb","1-0:1.8.2",2022-09-15T00:00:00,2022-10-18T00:00:00
"MfCdk+XRWPCstpnVDfkvTbVz+JsHPTJOLApeyMK","HxFWirwYUIFVKQREIkWPYOLZsZ/X/rZLDTTpGYE","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","RAdwymDIhYUqIRWMpnuCBVZjQuBmUYuXtwAFqNQ","1-1:1.8.0",2022-09-15T00:00:00,2022-09-26T00:00:00
"fYUphoRNBtQVO+PKQwZU+VnfpkqtRk+avxBZLkj","xMDlmFGwqTLhZCZGSRWprfxXbHHNTfQPwPtnQdu","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","stWZtzFAtgJkTB+dxZRMPCsYTBNLbRyKRpOUVNE","1-1:1.8.0",2022-09-15T00:00:00,2022-09-26T00:00:00
"INxpfKXTpYMkdRrfdvpEXupVrKgQmWwWrSFWfTv","SRFXwCzghWBZwqUxlEZzuVnNeu/bGPFAPulSpTU","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","zLoUNbWDRiAVbSEZtQiEuAhWZMB/jZemlZGWZAu","1-0:1.8.1",2022-09-15T00:00:00,2022-10-17T00:00:00
"rMRUWCaxjcTthsLWJOjcLQXzgDwnYTxhfTytfYb","bkbNPQoHeYWBmfPjiKLKLSdWyEYSBPsNPbhuFDp","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","wVOUUomANT+vyKXQMJqGvZRYQnoM+Tww+lsiJjZ","1-0:1.8.1",2022-09-15T00:00:00,2022-09-27T00:00:00
"zTknYgNXMyKyJ+LYWkGTRvfSIeWYNtBUz+GPYCY","rHtCpwS/mwKEKyxWQlrYzImrqnSBbZqLcrwBkZh","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","r+HcFgIQdBggcAXRhMXVDUUQXxHWoimWKZURNHI","1-0:1.8.1",2022-09-15T00:00:00,2022-10-14T00:00:00
"XKUSVDQVRAutUSmJJjOfjVszTGmGT+hSdTI/ZX+","rHtCpwS/mwKEKyxWQlrYzImrqnSBbZqLcrwBkZh","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","mVBDrAYIvqysoOExZQhVHQQRxcOAexeB/dOBXKR","1-0:1.8.2",2022-09-15T00:00:00,2022-10-14T00:00:00
"RWymPfLIshPRZIjzaUnWXTUTVAtSDuUXyHaTOYw","ZFJqMVwEZQvNISatrWXdqiTkVKJzCLEYSOOTMPV","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","yZVFfaYUyWUJIakFOMwuFUzDVEnQOadON+PSHax","1-0:1.8.1",2022-09-15T00:00:00,2022-10-18T00:00:00
"hlgGdhcWuwRZcCviWiRZSJaDjIuMpzNTVS+UOIL","ZFJqMVwEZQvNISatrWXdqiTkVKJzCLEYSOOTMPV","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","ixZRQTSJIkHWXTMFIgNvTRpyGtVOUhIajHwPy+w","1-0:1.8.2",2022-09-15T00:00:00,2022-10-18T00:00:00
"tyWVeCGfVpTXpFBlZJzgzwgFAEURYlyVsDAKqpa","UKnSBqRoxWrZqQBsvASsPBgUABQAghSnbNAqmxC","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","LkXB/RyVYeZYSGdSHdxmIiPTGRCVOpRqDnuWRbe","1-1:1.8.2",2022-09-15T00:00:00,2022-10-24T00:00:00
"EYUMjjxzKAzPeRukqwUptfIOQjSsT/pXuowiQOT","mTveXBoQVWEcFSCYTZAFmhSXuUscXgwDJqhcEzM","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","KfIWjOjVqcOtiIfziQUymVcnJUjQg/gnJmYOwHJ","1-1:1.8.0",2022-09-15T00:00:00,2022-09-26T00:00:00
"SHGxCfgwAYnSsBbMSnXstrUCqX/VXUjlVQfbYC/","FRfnSWRttOgXsoQhSLdXmCbsbHgfzgD/jpAbsoj","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","rTUWmTTQSTBwDfu+WRDDAToRskMpHTvQzRNKiYL","1-1:1.8.0",2022-09-15T00:00:00,2022-10-18T00:00:00
"gDfhTZcpGtYxVvxfckmrJpvHdZySYsYDXzEDzxv","TXidYXkLGHSlqDlIvZgMPVEwmoZTVYnqO+LZBAT","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","XFMzVTaaelsmGoAYdYbNbRWMoyQvPhXwRicR+UO","1-0:1.8.0",2022-09-15T00:00:00,2022-10-14T00:00:00
"Y+RfmpLygkEus/xhwXzVAXDFVIEAgYzpqSmqTia","alKBIuGJuGB/vosJju/U+UyiMRdXY//tEalDewm","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","SJeBFNETiT/TVt/KAytPUFTUAmYuSKdVkgIlgbT","1-1:1.8.0",2022-09-15T00:00:00,2022-09-26T00:00:00
"fSkROhwQx/QIOzMnSEFZSjTYMLjkHGDPMZaeVPj","IQrUYjtYcmyVGTIuuXQJjWMSQxMLciDHXHSVsSB","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","DSUDSDtWef+WQAofYPHK/I+/bruTMvdfuJlMRub","1-0:1.8.0",2022-09-15T00:00:00,2022-10-17T00:00:00
"OPWXsWXAkXUCuTpORffa+vTmmrS+rS+ikB/qNsF","WAXPCiilrkhhPpcsN+c/VXYAzYVWVTxuWYTmPVI","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","SkSwweQAVFoWoxCcVXPpzWRWRtrnRJVbekukZRU","1-1:1.8.2",2022-09-15T00:00:00,2022-10-18T00:00:00
"tMZkdT/ZimWhjoUQSZWhUYZ/WHsDZcjaXKvIGWz","t/WquETr+igz+YSxeNGEQS+pMRPPuTXHdRVMVnW","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","ugE+wRYDRVVixBlIWFXCaUCNZlBwTaVkMXLETCx","1-0:1.8.2",2022-09-15T00:00:00,2022-09-27T00:00:00
"WoWZXEWURZdOSxR/XuQSGSzaBzBqLrXMbXQoeZU","cNQgkIXVHrYGtSBsQhZMYaiRSPQSzlKIPMNVghc","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","j+ZeOtWNWrERoKZaBorcXJDWYOaRcBVZeFEzzHk","1-0:1.8.2",2022-09-15T00:00:00,2022-10-13T00:00:00
"DTZbEcyWMXmBJkiaSavARUlraFZKmqimcyAXATV","TgUrZeJwnTYUQqKjYMRPZUPxWQJUnDygdmiKtiT","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","TUnuyXRArUvagxI+oYnHlIVGKSWOiyZNSWaTIXP","1-0:1.8.1",2022-09-15T00:00:00,2022-09-26T00:00:00
"QgbJn+XObNtCdYWR/dqWgPg+IS/QNUQvuLdACHz","klXTcc+UbWDhxiSELZknxZPxmwMDRqmPLYnZRbQ","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","sjFlYOnYOpGqEQMmXOvUTl/NdCdkZHbSspxWSSR","1-0:1.8.1",2022-09-15T00:00:00,2022-10-18T00:00:00
"VNrvG+bjJFgAUOaSILcatYYDVGJcEIOJNFrhrGX","kVyXXjzuLdPJbFPRkeKHUyLWVTUwLKyPYXFstu+","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","yLKo+zKTwSngoy+WmPqRw/ewqyqeygSVGUtxzdr","1-1:1.8.0",2022-09-15T00:00:00,2022-10-17T00:00:00
"Q+KlecWemlnESYriTSEAgVeNGOVTXd/elwHCwSC","txvZbbWSHXzVsRZwubvdAZhrrUmElFLhExSXUZz","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","qqYfBkuTegRNJazYQZsXJUaZZYRXRQEtSWsiqGF","1-0:1.8.2",2022-09-15T00:00:00,2022-10-24T00:00:00
"YYaDVsCtWNngqaCCGyVqIwTVujiSgqbKxSxMkGD","hEvR+fUSKeKhRETKPDtTlSTOdQNWbzGKFWDWNZM","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","IuSZktWbTITHssnwXBXEL/XeDdQrYsnXaoPxUFp","1-0:1.8.0",2022-09-15T00:00:00,2022-10-17T00:00:00
"LoJSQCZUvTwx+kaZlzuSEgTJ+ZZPxruRGGlSyRj","HQyPUYhWOtTVRxEsSXGZysv/bzejRsp/Om+WaBI","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","mecDhmTSTMSGvmAuUWVaZSLGxjZXgevK+SXQkoL","1-0:1.8.0",2022-09-15T00:00:00,2022-10-17T00:00:00
"YZKbXbbrSUm+ZwigkGDZQVAgZVVmdLyackQaAcv","SUwZqcxANlMZFhAtBeXTIyFcDjDQEQjumvDvcFR","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","TTRVuSYiLmbZVFRzRdrVjxWBQTYRMQjtBXMyIpo","1-1:1.8.0",2022-09-15T00:00:00,2022-09-26T00:00:00
"ZrIoeQoVWzgYRXfxpLTBrUPYBcE/hFqBuSPcpNR","FCYZyTAQulVQldnUYphpieRbBgAuOobcj+duoyg","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","FbGLnCRSrbzpSRqdTFpdVOcEcTaVAZetZQVJSWl","1-1:1.8.2",2022-09-15T00:00:00,2022-09-26T00:00:00
"jSXvtkmiHCHdyWKmJzEZhYBfiMkfGyLYVGpAkaW","toekVTVl/NSTe/ZyNWorXfqWQiooGSFYHXNYEwE","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","uuHARaSRIflQRyOnufcADVNDWRXRSvpVsVZiXqp","1-1:1.8.0",2022-09-15T00:00:00,2022-09-26T00:00:00
"KQWVRItRJVzQQqwltSQWVENXHOkw/UiGeWsUrVl","PpyYVJMvUZlgkDsUgYxGWGYo/XkaskITdEDuWpS","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","jBorEkTSLrEA/OXTOU+fBLtCoTaryQxoZMmVbmz","1-1:1.8.0",2022-09-15T00:00:00,2022-10-14T00:00:00
"ZTCKYFlwQqaPfxRZjcIXyiTyyGODoiWmMGWbARe","iWgMDRdnZlmWuXEpOcKvSSWxCvZxjqCPWeWwWYb","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","UnDatOXVtYUShYEYKGQzTqr+bwqSO/ESAjXzo+e","1-1:1.8.0",2022-09-15T00:00:00,2022-09-26T00:00:00
"TrDUzifbWjGSUGrRUHDUejZUTlMTjtXUmTSb+sD","UdlBSwtesYdWVOXcfeykC+nYwUqp+SoWOGyZNeQ","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","XeQGhrHGb+FKXAGmaexUdBmHEcYtxmMwSFn/ZQP","1-1:1.8.0",2022-09-15T00:00:00,2022-10-17T00:00:00
"GAStPg+cXmRbRybSPFecQk+DYIBQGUEkqnbAgXR","qEHtPsYeZrRlzgjxcOCmyToxJlQgCvGWUwUnWyR","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","iGToFIRUjETJVVQcfPGUqdWhpicxLhQBUkYzoHw","1-1:1.8.0",2022-09-15T00:00:00,2022-10-18T00:00:00
"xdkybwMumXIUlXZzrCUwTqmIRlCQfLyBusVbanY","KnzcyIpOBXGQSUZfyLHDsNWlxGSVU+mJpMQyZQV","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","RIYc/+OxJlXOVcTnCYYKfUDuwobISSajdI/PRgY","1-1:1.8.0",2022-09-15T00:00:00,2022-10-17T00:00:00
