Meter Reading (MR) Doc. No.,EQUNR,Geplante Ableseart,MR type,MR TYPE TEXT,MR category,ISTABLART_TXT,LOGIKZW,KENNZIFF,Record created on,Object changed on
"ddpVAOCiosMSErPx/FIytU+bYIPjKMAVNorwhkE","rL+cSYAYiwTyUfJLVUBjEeEkjMyfZDVRVoVBYSu","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","VlNxzYAVFkoEpMik+z/YcZxRXCGnSMCaXX+zYYv","1-0:1.8.0",2022-09-09T00:00:00,2022-09-23T00:00:00
"XCJWEUlknmVhqVJjmXzNWbpNRTMdRZAFQYreSL+","YN/TDSorprmIxQqsPZTESgYWsSSSNZWTEZ+VXCy","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","ypwQJYIUCldvHyNeJPtdTVkUQuZ+vmSliSNPRtq","1-1:1.8.0",2022-09-09T00:00:00,2022-09-21T00:00:00
"DUNEToucruWKpQDQmJrYtqDodSpiyxuxBDEHYWO","lzgViotgntMzWL+IxRYRmNIUTXiXKXpWSZZHeN/","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","kfYFUuyfydJSOQXYMVIlBfZWFAsdoRINCWkUcsR","1-1:1.8.0",2022-09-09T00:00:00,2022-09-22T00:00:00
"SjVTAZIxcIRJBBTJduasoaOTUkUpTWfWSgrxAgP","hZZSj//brWaBKtvqZrDYVQjlUuskQmQTCRVzSLV","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","ybT/gQccyZKJBEvqHtwckMvkdpwVaSWMEKTVHQV","1-1:1.8.1",2022-09-09T00:00:00,2022-10-10T00:00:00
"mr/xWqXpeVtdVUPoSfYRYOsWrCnTSMTsw+QTyMJ","hZZSj//brWaBKtvqZrDYVQjlUuskQmQTCRVzSLV","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","xAGaxIeRaZjvqQwUUDEGBMYaweLWsXHwHJLHdwW","1-1:1.8.2",2022-09-09T00:00:00,2022-09-22T00:00:00
"qxiWT/kNOyESZKYXbuZwNZUpcFhSlBMXKLWieGO","VbEpXQtCSZufoTZsOFnnDADPAdEQwNhkcEHhWeB","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","ZRzvuRGJLJIsnTzgVUUUXqSaHVxnzyvxkWImw+p","1-1:1.8.0",2022-09-09T00:00:00,2022-09-21T00:00:00
"RVQSntYAEQYeYbFcwGDURwyrXRskfcl/M+QQuCY","lUDvxSVVcZCSRUBjaFWpSzwXRXcXK/RPCkTeBJ+","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","sIhuNUUSRwltVPZgdaczQMculctQBTDWoMlWQUN","1-1:1.8.0",2022-09-09T00:00:00,2022-09-21T00:00:00
"EaAXsHRmFqO+/KhVDUFRUhnFIjDXxrjAuwxtDXS","VYMXiaQM+xXVWmMiRsaUXSlhCdPhjTdvVsnaOVn","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","YAPBOhXOvkUqSNAUUhHRgSwmeUeNFHsGaQlRLwg","1-1:1.8.0",2022-09-09T00:00:00,2022-09-21T00:00:00
"YgQ/SafYZxBmcJRXaKgpSBiYVZRydJUjvPjV+VL","Fp/CMRWmlKoBAqlvGF/RccRSHluvxCQqQThFaZO","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","QGFTHResrogZidQvrkfFqvmITUq+NcILMoVJqS+","1-0:1.8.0",2022-09-09T00:00:00,2022-09-22T00:00:00
"YDIikEjANXuysFvfchGNWrYVSUjXIsUbcQBhQPz","xVaZQRvu+UWdTB/uoHnuLCUWfOoizVXDRFkmaYS","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","WHUIRbUTSgwUwYDuClpjfkJDYmRwL/bQiCUcitY","1-0:1.8.0",2022-09-09T00:00:00,2022-09-22T00:00:00
"RFnULdkvS+B/zROprZNNPxyEDyGrDxfwgIUVFRe","J/kSPYdqbtTkhgH+QuqbpPpqoBLyWZCjWcKdVqc","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","QBDxIXhULhvMofCQZcYigpuWvhbZZHVRdZqZRvT","1-1:1.8.0",2022-09-09T00:00:00,2022-09-22T00:00:00
"NHVmmCkxPKUqWcMTIImPfqRguZtZQqpRUdcUYXT","WLxJZiybcibVWZKSCRuYUYZVYrVkpm/bPEXZSg/","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","xXYFsyYPRNnPZYQrhqWImjK/tfWqjXSRXprtigk","1-0:1.8.0",2022-09-09T00:00:00,2022-09-21T00:00:00
"rdSZQQOTRDlSTuirruqXhTRgolqJUYWWRbrkhon","v+ARVVZxXxj+DLxvUNscxpRhHLozRltUIuoHeqR","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","QU/huXHChaBHWaNWO/+/BjBGXbMhWVWdgBgFpmX","1-1:1.8.0",2022-09-09T00:00:00,2022-09-19T00:00:00
"WZk+ZyNfJChFlY+WqBwSZNiTzLNt+oDSgQfLImU","'+UPdqTGERFiYCZloXSTDCWjjZIuaIJmvctgrhAI","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","AYsthOKoUwGKYcUNWTIOQSaKegUTrwwHsrT/GN/","1-0:1.8.0",2022-09-09T00:00:00,2022-09-27T00:00:00
"deM+VxRLeMREX/ZnJJHBGYHfgVzdYVfyRNfrDWP","DUUDkXdCXOvYtuUYvVVzSS+ZJsIHSzTyCRUV+WR","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","reXlFfCSkT/QjtMRbPryviUjQrZjhzQlQsTScTQ","1-1:1.8.0",2023-09-08T00:00:00,2023-09-22T00:00:00
"nwSrTQtIZcOIROXTyEe/eiYSQFWPgVpVlYpFzgR","RRSsxP+uMqWVStzFgQCUiTwNuUYviIiLwtSGmrp","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","kYlMrtnFTExJSyXliyXEYd/xVKxEQIVtmTLBdCx","1-1:1.8.0",2023-09-08T00:00:00,2023-10-06T00:00:00
"DweDPDkebfTu/cLtwYhOWM/qrCCbJOHLjQbCgQd","txvJMZR+znADVWdiTIMoXC+JUmXVxhawTcMNPWK","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","RcSIiS/nnWVWxsSXBsuFTRUuHHtWjWuMTEVHnVH","1-1:1.8.0",2023-09-08T00:00:00,2023-09-22T00:00:00
"lFFYtLTTsEUafsUWNYbOVfpWWnvyeqUWfQVmTTJ","pvZEiGVAKiPZCQyTRVNVrpsiWmSsZnCaqGAHTHi","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","UAAMSxmVPjTtHysMQQnaSDJtBA/OVQZXMvvnXCr","1-1:1.8.0",2023-09-08T00:00:00,2023-10-06T00:00:00
"ndU+wdhOsTUDhYSZe+VoPYSSKJNLyJ/vFveQiHF","VZ/PosE+N+WqoWUqdUuozCVQRBiuGXQRtsZhAuW","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","weZMTcKXOFWdssboXSZEKwx/VVhWxrzlsYeadgb","1-0:1.8.0",2023-09-08T00:00:00,2023-09-21T00:00:00
"igvIHnYUgrJBGqPdVUcaPIriSFXDQMLfZNMATAq","JjBWAWdYUVruvpeDvmfRLRSKbQlnSpcQVGYKkuf","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","viMjzUCMSwBIZDhSIQiUboUndxTrFZnSjIxUfYg","1-1:1.8.0",2023-09-08T00:00:00,2023-09-22T00:00:00
"qCjpZCTTJQnmJWAQ/HOfbgSTKRtlV/guoAQZzeQ","/UMlf+QsiJOi/RsaVTKmQmshQSXZCkKskRMZdfW","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","YMYsWoFFRsEdbcQxbgjmfheYyNljVJVMlNmWcYa","1-1:1.8.0",2023-09-08T00:00:00,2023-11-06T00:00:00
"PvRZNmVZqIDdTxjl/vcNlGNEsnzqhUryyTVTZlP","gdybVfaMmKSUbFgwNxErdbFbCYqeTNmVo+ofmDZ","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","iyciTsWgpYWSrWb/FQDhyw+/oldGTwhj+ATYaoX","1-1:1.8.0",2023-09-08T00:00:00,2023-09-20T00:00:00
"'+pcXXdtKeWCSElWRSVDJEukqPPXBVhhinxQhVGb","aJ/ZuFWavhWShNMiWLRwnwGqkuZEvvynfsyGJNS","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","gdQqVVAQbFZQCmzdHBnXYWUuBUSoTXYCrTwPxmu","1-1:1.8.0",2023-09-08T00:00:00,2023-09-22T00:00:00
"lUjCAGEwliQSSeGqZSvVUQVXVhWEineRwItT/KG","RhLKFYWQSVcPXFTgoZZlwjvqUZKzRUhpvvnkStx","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","vhxAYLzfYhgGXGYAerTYdIBorqdrQJJCEKGVGmX","1-1:1.8.0",2023-09-08T00:00:00,2023-09-22T00:00:00
"NhQUjAtsNYeJlYiOlkZGTXWGZanwevUwCcSQ+TP","MxkNDUmusSIPgPSZPAjdfmqQQhSxBBwRACOJKFQ","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","zsjddKCTfwizZZZOcSwKBcUc/BVClyPWrHCWfGr","1-1:1.8.0",2023-09-08T00:00:00,2023-09-22T00:00:00
"RLTaFUPTZXhgWYuDlNXfvivikproVPwkXwyFCcd","XCiicdtNOJs/XETROFTgGgawyWURhMwqzTOZQ/S","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","qzMUVRXrujFjXAWFewXSfZ+GtptCkMXSlxvTMxb","1-0:1.8.0",2023-09-08T00:00:00,2023-10-06T00:00:00
"BBJ+SpDvzQTVepNzMfzANtcXhjVXx/yVzKuEYZp","VQXfKSWMFDTzlSxWDreXOQKBLBNkYRCcSfLVpYQ","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","mnjoPSwArjfCwRSbFIY/OSTvrkpDbKADYgQFsul","1-1:1.8.0",2023-09-08T00:00:00,2023-09-22T00:00:00
"jbZWiIWwFTzPfX/VbQTRZPFhVWRfgKaoiVWKoYL","cqTWgRQRWE+ETrTCASfX+WFqYUXL+iXWFO+ZHlQ","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","CFGGp/gRPKUeUZWvEtvZXAy/WgCQJXty++i/ndQ","1-1:1.8.0",2023-09-08T00:00:00,2023-09-26T00:00:00
"fGpFWbTgNsMrZGoZAeuHJSTqVVKSqQTNLTBRxYP","YgTWKVDyEOEbeUe+RJyabXmzvd+dJRiwXxULSSG","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","fGsFxWUUzODXJaTpYXWTS/IABpkyTUwfuN/oUzH","1-1:1.8.0",2023-09-08T00:00:00,2023-09-18T00:00:00
"MCFSDoZtMhcnEeRGXAmQoUKdFsKigjLHL+mDgGZ","ahNrPdeAERYYvRnGqStTWeUNyZTKQfFuwdaXm/e","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","VPdWbvPoQQKP/KmRYdDFktXQEWUCMRyTeQiQnQS","1-1:1.8.0",2023-09-08T00:00:00,2023-09-15T00:00:00
"yYqzBytYdynIRvXDQuOEUtSqhVjQSsOYnRwHQTQ","rxeHeRpSNAxluD+r++KzRzRRDLqWcxMmncQtcMG","01",,,,,"HVnXIOexwyVmGsHFnwbkcZJZTwXbvd/qwjMUUuR","1-1:1.8.0",2023-09-14T00:00:00,
"Q+hySYVQQMPY/ZHqtupdSDbQ/TZqgQKRSQVaRUb","UuUVzuUSdVxrcNHcQxguznkcKOYpKANsUgUfkVV","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","CB/pBRRtyLdEKNatm+vSMUxuajTdBXyXOknRAhe","1-0:1.8.0",2023-09-14T00:00:00,2024-01-17T00:00:00
"UHt/NZWsQGqteSmXMLGMlstOzZAkwfWaENxCPlN","UCTKtUflyYZnSVRRugSVLMGoYDTQw+RldaXxLcP","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","QZAZjYgWalnFKsSoOXkdQoQrqGubcYRWbXrrVRM","1-1:1.8.0",2023-09-08T00:00:00,2023-09-18T00:00:00
"YrtiYeZrXnNNSmTV/QFAxSSC+ShWVMxdMjNjWAI","upspcVTXwVSARfRUqcaPVPBmj+NOzVIV+cnXRXZ","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","CcQeYdqUaPQZUPWMdlMULnR+JsmSzLenMDrOWru","1-1:1.8.0",2023-09-08T00:00:00,2023-10-06T00:00:00
"lZWfsjliWVdoxTnRtxBVBXBtg+sPCZEZUjyQVUH","RjSuILtUvYxwQIdSlAeIIVhxBaXdvflBwzdQtQa","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","VJFyxzIZFmTxUaWRYllUnXvghXWnvNqXBZFXeBR","1-0:1.8.0",2023-09-08T00:00:00,2023-09-22T00:00:00
"NGAGKFTiQtRPZdTEUpQXPUxgAFBySGsApYcaHsL","MRDBchZHkgRZbtLqZvSDQLoTykxVJ/N/zX/zZxd","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","yxpdPcGsSeik+JSQvRKDSSvUjNTRgqxvUaT/sVT","1-0:1.8.0",2023-09-08T00:00:00,2023-09-25T00:00:00
"CTaEO+hmKRZUPYTIBmEkzRitWxpKPgUREZooHoZ","EeM/gJwVZwZFTNYQvpU+rJjOJjtnLRHAJAgctRZ","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","CMQRiBwZzqZieDsw+rQVUpQppSYwzIXYDtTQMWe","1-0:1.8.0",2023-09-08T00:00:00,2023-09-25T00:00:00
"D/NYlsNzmDuznzZrKUWPUZQk+qKVluCZxZPGfUe","IiyRgGEDrbHdDGpxSuJZFoWSyGBgjlTUjmVVrXU","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","rRKVZVScLAWiLlUMwhReYjXvAgAksuUambbqeIm","1-1:1.8.0",2023-09-08T00:00:00,2023-09-25T00:00:00
"H+sTTuIZGgXtYzvrRuTXUFZlDtVQUVTYWNXyTrJ","eeoxQc+sTnWJSUSZQQwbnHhmQGaEQlgNMbsnsXP","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","zSoSZRxjdrvKytTtFUZXFtSRYIMKfoW+ePFKULX","1-0:1.8.0",2023-09-08T00:00:00,2023-09-25T00:00:00
"UQVhsUNXO/EMXWep+iKiVokaXmNrBXqVWopEtXT","uTJkfyYlmBIEnQXQOYWRJskTyXfWxQFqsTIWEKF","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","aoeSRJiHtgrggbzjoSMPRnlkDLIZAPYRW/lvVnN","1-1:1.8.0",2023-09-08T00:00:00,2023-09-22T00:00:00
"QHmpHARqQSlMiNEYEETDf+SrRyqMRKIiSlhQQBZ","xcbUefbiCJpBoBQhEVWhQVQ/cQUOiTDeBSKlTsZ","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","GZtaEjyXsLTwFXrZZhtZDemu+TPVRPZmoWghznX","1-0:1.8.0",2023-09-08T00:00:00,2023-09-18T00:00:00
"lDBoTmkBgTYaehLVWolXbUfwD+SuXLWUFBWCOij","NyOtniAzVgbkWXOIRflCtBTQVcg+YPyKgdGQPXY","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","HrstpgvYjGAiXvKdqEPcRYdp+D+YbZOVJ+vcrer","1-0:1.8.1",2023-09-08T00:00:00,2023-10-06T00:00:00
"oFwINGBFRSP+XOXudSRsFFRxVy+Bw/NMGONNMbl","zuPkgSsXVnDpWsUAF/XXqzJC+vCk+KHcFOCplxL","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","XJmyVXaYiIHpZOK/RssVQvvHVHdwOoUkGVSaHFR","1-1:1.8.0",2023-09-08T00:00:00,2023-09-20T00:00:00
"TYWmXmRdrhPnVZCQKDlSLJbTAvgPAKkOQgJSngQ","cXSVnYbncpUwSnMvbbSUWoQYmZJtNGcZVdSboRt","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","mFAaZLqayIdYeDqVYPtvEzpCKXPLZgXxGNpwJQv","1-1:1.8.0",2023-09-08T00:00:00,2023-09-20T00:00:00
"cdZQ+sAauemHrWCXsYnZKGBLGWPbSqJYScVXQQg","MfIjSmRWDJgbKRFRpuQTRauDlG/ukOnNbjfXUEI","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","xmMCKeMdLVxDIDYAMmWeViwgyHYXqXpscGd+VMf","1-0:1.8.0",2023-09-08T00:00:00,2023-09-22T00:00:00
"vrVwilgIXbzY/QrRHkxSPXUhsXOLBucWbAxcfUf","UXEj/CuRGy+VDjgQoRZDwwNGfzawSPERlwcSYmD","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","qLXxdncyRTwVB/ViTOhypInnnDZzVCfFTBYGFOv","1-1:1.8.0",2023-09-08T00:00:00,2023-09-20T00:00:00
"ijZcgZgvZVkGRiCQLodTQTnIoZYQtBPIHemAJRS","yiQRUEZYyLOUekRzWNNpIRRAXY+zYGIRqpxdZJt","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","pYRvxhcjctKVVHOuoFAaPQAIRcYkcTeZxraGGdW","1-1:1.8.0",2023-09-08T00:00:00,2023-09-22T00:00:00
"pjrh/QVSChB+XSnF/RqMBTjLj+dtrPb+lVVENRH","PhLXOKWUEdEYneWrzESNkbNQRheXsySSULiTQwQ","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","NEdkTsWPuQfURivHmUvZTSEUGFLSzjVVhQQtXr+","1-0:1.8.0",2023-09-08T00:00:00,2023-09-25T00:00:00
"WYLDiUuMQPDFMYlVIavROaZrOajIhuQRelrQISW","FkZVhShvUSrNlhzVOiYpoZGVrEWR/QHXSZEZoDG","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","aJKSed/vZS+dZZXXfZ+fHQSojz/WUxjkaWSSWMg","1-0:1.8.0",2023-09-08T00:00:00,2023-09-25T00:00:00
"BRUuzcKQmuoLVNgcgQQVnmAOxEvjYHDTUUIZXXj","'+NHOiGfvNwLHoXkkYTeBjFWXBUvYyWPuMJyifVN","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","iozRXarWSZilECVHTYiNXRvUdPXGYW+TUQjVFev","1-0:1.8.0",2023-09-08T00:00:00,2023-09-18T00:00:00
"X/QSiWuuIFRnAiTCGRYSNLcgOpRydZXdTUfzXRY","gYxmBoAOcrsWnMT+ZojXXFBPHoySbDxZozvS/TQ","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","qQkXrciIQTWwahbxYfQuYvxxPBTjtIxIpYVBnDt","1-1:1.8.0",2023-09-08T00:00:00,2023-09-25T00:00:00
"XDWbxUUezTaaRXCzlRHGUUYUOMTQGRnZusZOYrH","FlRbiSJQOOzhj/FuWQsdtkmHPUJYciaNfqVI+DL","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","UeDscHguZlaclvWXxVxWJzAIyTpIY/SdYQZKsMC","1-1:1.8.0",2023-09-08T00:00:00,2023-09-18T00:00:00
"OHrLWVgqFglOPTVvREtWKnXkJeflbquRvvtpIEV","/OrFi/hZWZecfATRVnCRwsUYTTWZDoyYgRBhNdg","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","'+nG+blfvjSQeeRmiV+YVAzKSDYVOQStXzxeYduo","1-1:1.8.0",2023-09-08T00:00:00,2023-10-06T00:00:00
"vpCsY/rQJz+bQXZXGPeTKDWCGjWd/XWfuqdxXDB","ZZymvhTSkhkWWMZbAyZYIRGuazFuQTywUHJkdHT","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","qODE+qZsHEdZelNJSZadKQMpZLSYCwII/WITL/W","1-0:1.8.0",2023-09-08T00:00:00,2023-09-19T00:00:00
"dVhTOFCpwTsVZWQlkRlAwlZcYxwTQPKZ+SAyQYN","O+WkQdQuzrWZUzBXmDPlKuzWLBWsqWxZSqGOoIF","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","reR+/b+YQaBGtsSoypvPyFmxnGzwOIrLUnROiVL","1-1:1.8.0",2023-09-08T00:00:00,2023-09-22T00:00:00
"ZJGAQBZUVVhvQZhHcZmGjHDftuvDbwCTzjSSGnM","VTPtjJsWKMJEyIInRsJeWoyzQpCwzQbL+QHVTLq","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","cXwWMtrYsGPXhXMiFkTlOMQoelzXQFthQGMmTcS","1-1:1.8.0",2023-09-08T00:00:00,2023-09-20T00:00:00
"NJBciZyUDSfQhuX/uRxfYWmTLuEUtKKZYcGVMDG","bAowasSMZRChsLpVRTbtpzeZYOQyntDStvhOIUP","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","vYtshWmSIoQQjrSRYQnXSToSkGSiUZj/Nmk++UH","1-0:1.8.0",2023-09-08T00:00:00,2023-09-26T00:00:00
"X+KsUTMUZLCyCMaRwsMMVYhbuRoILKbTcApAEst","JAUwFfYYfaIjHfTXaiZNP+TRWsrVKudPAsxtfQW","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","ZFAlZUvAlRXgLWGVXdcXoQbFoCwhXHYINMefoxO","1-0:1.8.0",2023-09-08T00:00:00,2023-09-18T00:00:00
"qvOpUvOduVvTJETHYNRzgVghpeDRCpKZu+AcADW","ZYRXsWXmJoYfdKnLDMXEYVEVWTWIdiMViGaHWvA","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","'+iR+yQKVY/FFsAZoYYiQHgptrVXWMGQSBtBkTXG","1-0:1.8.0",2023-09-08T00:00:00,2023-09-20T00:00:00
"jDZoZanWVVoCiZNZYnqqxbYfTMOWRp/rJvBsTJw","YHuv/dbfUxVxow+jCUpWSXtjh/pRhqGuZwZAyOV","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","enTpDVQozWhUWYSZoOHZYRzvjN/NFvHkBXirOET","1-1:1.8.0",2023-09-08T00:00:00,2023-10-06T00:00:00
"jPgDRvyCAjmKAUrbQgdhoEEVcJdVDvZTsXTcSYA","QVjBbhjYXkZtRPGNkwDhoReuupZZKUSusPbRgHW","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","dQUVpQuWVxjHqaQiSlGy/jDYZoKnMaHelUyqvFH","1-1:1.8.0",2023-09-08T00:00:00,2023-09-20T00:00:00
"'+MhNuwbYvRJPvTSwHVWXUcESTSQeVCjPgWLtIVw","KfJzhTleXeIJYNnZnMAhGQ/lituTaRUUZlKNmWe","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","obMgTaOSuJMnWgtHdlhQsxmAoUSXvYVTUFQyeIa","1-1:1.8.0",2023-09-08T00:00:00,2023-09-22T00:00:00
"tZ+AhSIxqdZtlLY/KxEHoRYXTZgZeQuqYlwbrkT","mMVWfZSxrFVbNdYUAZRzOTkRZITMzfUQErHXBTR","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","vVSIUIczKqdajauDBfuPUQEQja+GpbrNNXtTDwi","1-0:1.8.2",2023-09-08T00:00:00,2024-10-10T00:00:00
"jSPi/vSohzliXRpi+nbXWGh+tFCWJwTSxQZoJVQ","DVxjyDzwTMtjXKQbEaRaeceaAUunKNiQsucsIWU","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","elXRBXoVusZt+cIbubZEWZvGBGkXietJ/xKgwUe","1-1:1.8.0",2023-09-08T00:00:00,2023-09-15T00:00:00
"pLSACRPeDjYDjQxRpD/YQUAUtTUASTCxIRtVXts","BdOBJOVpZOZezY+fzYfZIRmZMStFPTGTUTTPoZR","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","eUdMrdTsUSTnNRuZkKUrepubZdTERQZjoWkZyoD","1-1:1.8.2",2023-09-08T00:00:00,2023-09-20T00:00:00
"hNmCEvYKVJQqIQTjazNqfjYUVaXygGYkWQSrkyq","QXT/fYVhbe/iYWrDG/ksRzVJwViTrRsXlXcVIJg","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","N+ECCQp/IHUJyCjhUODIjn+LRGEUXQIlBgghKXx","1-0:1.8.1",2023-09-08T00:00:00,2023-09-20T00:00:00
"mlZQrr/Sw+VQ/NpzwgTAUIkSsVLybjqIRViQCGY","tYUqXNsv/nWAJEghvkcoDBZapWXXGleVMSQyyty","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","XKhkWwbwTXBpWXXPkYaQXiVciWpCMQdYQRVYvSb","1-1:1.8.0",2023-09-08T00:00:00,2023-09-21T00:00:00
"TlUwVZBzWYAgYJYDJUPrBlzclVrOTeYw+QjYNSS","xRlWoWGLcXYFAdmPSsREWhRkMFqimPrupISUSRz","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","HfydsviTHUKudRrBVJPDDXSxQYhSYHQtTecGpzW","1-1:1.8.0",2023-09-08T00:00:00,2023-10-06T00:00:00
"VxQQeVYdWcDmgXSQxICnCFRXuOkXMQ/HdLXgsg/","ndOuYdasaPKrTXmwCoFTePZJjSIbT+WCYWANUEO","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","ZSK+AQRaZ+QHXQkOerktqTYuAnmBMtMrNfAtclZ","1-1:1.8.0",2023-09-08T00:00:00,2023-09-25T00:00:00
"QMSWfgVsZVUTSa/bTbJXthOEiRJRcCdujmLKWvZ","xAvcSo+GWcaEeWWodDOfGtAsX+IdQTvVTduiOOV","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","mYYQCvYwlxFGIhYhOESgVTIURyAEqSGTTiyR+Ih","1-1:1.8.0",2023-09-08T00:00:00,2023-09-17T00:00:00
"bNVTWNki+TTmKyTfRsVBeQecwcSRmJgiQbODQuC","Exi/yFzaFYBYouBYgZoRTZVPZUzLORRRdVHowsh","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","njMmTqACHTgwDYoAajUJOjosBlhTHtW/+vWUDBB","1-1:1.8.0",2023-09-08T00:00:00,2023-09-22T00:00:00
"IRWHSZwSBWBTbrTINrmRiaQXdbHBZWlyGNupgwQ","CHxysaoQZaqVGGZOXkYeYsEUquXRRExIupnjFUc","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","SuJOTWRRRkt+WCATzIKPweOmZwXRQYTnbroyktM","1-1:1.8.0",2023-09-08T00:00:00,2023-09-25T00:00:00
"yVaZPLoST/MrbtOZhOhOmUtbYMXZxQWJmpfKsWC","ikVvWEUkXZIlzhfToxzeYRLnTqCCUZpkVVGDAiJ","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","RNMExITogrWMSRTVMMdUzXmYbUXSYYWXfOngwGp","1-0:1.8.0",2023-09-08T00:00:00,2023-09-22T00:00:00
"smVdFkVeA/YbqWdwiUbUZsxgbVWGKnNdBJKIbPQ","Jm/SfSyFQRuGOTsxHNDNbmSnhGyXRUViaTuBGxP","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","wWGkjwSZZNz/SzbhFStIXvg+SFkiIkFoWltiOSg","1-1:1.8.0",2023-09-08T00:00:00,2023-09-20T00:00:00
"vjuLcEcXwIDqPyVthicukGREBoIFgqux/MtIEOL","wWuPKLYYPYVXzqZUbliHnckmhNmtZVihiEBdYXU","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","auMix/eZRlTXeJCozHgpUpCiPVKvwUTKKWZTI/m","1-1:1.8.0",2023-09-08T00:00:00,2023-09-22T00:00:00
