"Installation","Installation type","Record created on","Object changed on","SPARTE_TEXT","AKLASSE","AKLASSE_TEXT","TARIFTYP","TARIFTYP_TEXT","BRANCHE","BRANCHE_TEXT","ABLEINH","ME_MA_ID","HAUS"
"ELjEsEiQJ+KGPtdl+iFGRjUVmbnNWcDEgTs+Z+u","","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09D4011","bRrQyPzebnqpuLsHs/SOJbJUPRLCb+BGayaDybR","YQbJzzQIspfhqxSYWeyohXNUxlfdURCQJQkZnIH"
"fSQVQH+yVCBVfTSMNBYfsUmzSWTzaULXSHKIouC","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D3011","AScNQGnqAWLikGQhTRfySxHMvMkbkhSKXRH+jOH","klYhCPiuFCktq/xJTwLMRkZoSayQryAxyTnddwj"
"HYsQbJFuVfiiEQcMA/ttAkJFPONIVwckRatUZni","","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09D4011","BpxhPZMFWRXBiUrRZbylpLZLJqRmsGSSlSJpUSH","TlcquxQToOXwWMYbSZVgdoAEjdnBXKZBRCcaiRL"
"EtNLTQ+dzMrrnYizNxSDhwXaMnfASmtCEyuzzyQ","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D3011","ZyKusYvzhvGx+IXFsCzQYPbnJRfOBebEPzIQEgQ","OgUMRNavBsT/jU+ZUWiYTOsQPYYAVCllxnrUrPB"
"hTalQRvqycbXLSPcKStHVpovMXCQFZjHJgYyaum","","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09D4011","bncLbWSRpdENeb+KQnIViqVMshWQilZcJCssmXx","BVSicSaypbZu/tXbY+ROHMVyZQX/UbUFBV/SSfK"
"GKwTQTciQKAvDrRGmtCGNEuPLYIEZHk/GfuMipy","","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09D4011","dIjSTEXScJXXM/gdjYVUdbsPJUxvzxKAKvWMUvu","SYaXJmLyRTB/XlpRTXUYUTLVBLmSVRnVWdmJXWP"
"ySQuypPoULWdREPzySiBmHCOAPpUySFWMymvNQe","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D7021","ZV+goPcVTmWsnuuRjIzgZtTRIVveRGUritMZVIN","LsmwPPgqZHNIxpVzhCuLRNWgKSjfUnXZDMfTWJD"
"SSRBMwfVdZUEwVNwRtieFkZcQUQnIjlTOhqKEXp","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 952","Private Haushalte in Mehrfamilienhäusern","J09D3012","SXbZQFEfxKnoTYLWWZRKqVQvZRcaXcxYOfaLrRv","UsGeVxRjsRHuiQLRniR/LgvuVOPeRBxBUiuQWxx"
"gWOvvTUWJVwcIcQ+KHAhoFBRiUQxoxqZptUaqqR","","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09D4011","YugwXCXYRZIGzwflavTLoUPJv+YbUvAxECQGXKQ","TnTXwyiD/chQ/XjsaeryVWhCDJJlOfmCwGHYOii"
"FEl/cpaSkUazvAhKUiwiCvRbFhLfVQJKQO/yaXJ","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D3011","qCejIUEATVtBwBNaYFXoNNepB+YWMuNPULSXOGo","hUDMCqxAbeSGkZTkNMCeZOTEFiDlug+dyZzTEL+"
"TDgNwVYGiZnZYgRWXmPXGhZRAbXSXHRHkyLBGqD","1114","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D3011","VRxGVEvZdy+fsZjQXmlqNGdiSgCuTcmUtlMyeyx","QFXbdXgoUjemNYndSKTSOA+VayJBSXegXTLlXzC"
"qIKE/rmsRTsAdBpbeYg+EBVDjXRZETR+EYDjGVz","","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09D4011","clVo+uOuRVYRGqZbulBFHkStipmIlEEIXTDWSTg","VZUtsHigXO+xQ+bwmGIYYxRwSISmKFiVRWvOHZx"
"PYUTyPJRHbzoDXHTTMKZKi/XSXiTZp+SNOUUqNJ","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D3011","SM+yFBvPCtoCEufVNVEpQWx/aZCURJSDnIBCDnz","MReOG/XdLmxGOYXlTbLSjBncSZljejDCjsSXsbt"
"yaENMROsPxLBVsNCzxSmIrVPDauoJGSjPLQUYSr","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D3011","qaAlNTGNjcQDKfvHbCg/ZOFUKbHRKXBSnPvxnbT","wsV+qTCC/WzQaWPfyLmJLBueW/YcdYQ+mvGaVeO"
"eCLXGiMBjGfm+nQZANdXpOHLitsMKWidkYVHRbG","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D3011","LeWunqaWKnU+QZUloVGeMjpzVJaBrNCUBwSXuBQ","WFQXGvYONjWwmVYISOLExVSHpkWNsMfcjINIucd"
"UAlUOpnhHjupOSpJJpQrYRdBF/YoDDZnllNezXv","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D3011","RklQQFXSQWO//pTSBhQiQCTZn/NitmEKYmHn/MU","zIDxVDHJpZtTVTJLhTmKXUgzoYSVTRGVpFCrsxD"
"fGLBdnwUaAWcWrVOPKVbUVOSHGJOWC/cZoCSZTp","1114","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D3011","sPBadOaiZESKDJJpGkULAiWeMMHJPbVAVVihTsX","vViLcyTQBJglwIVtznWc/mwHGGGapKWRaJrDWRJ"
"aukYwQYRlzXBiUyMWirqVKbQLhr+WcdRbXzVxgV","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","YYX 999","vorläufig ungeklärte Zuordnung zum Kunde","J09D3012","NzUlztWT+WmhlrDvMmQRSCsSYQXyjXtQoKcuTNs","UsGeVxRjsRHuiQLRniR/LgvuVOPeRBxBUiuQWxx"
"'+Z+jwKWIFMXdRnZyJczXPT/NZwRHVVXEcVGWqYm","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D3011","YcnXVopnWL/hqjLWRyBZOwLASTIsMfeQvhrWSjw","XqVplZNcmOQnXKRBhJMbHaZfnnGyVakyyomsyfV"
"QTjmogSLGgWVVDIYUcszX/eXOXKIlWc+XT/+XLq","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D3012","TTmDVPyfwsBGZBNJvRjMVSQDUQOyyWLMgNJPvAR","XXQpvTfVZRXaoPpO/BURISRMwSNmmRJXkRXnCQL"
"EH/IVHrkRPSUNZU/iJpoWRnCUAwsaAjbWRQlMKd","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D3011","UdnxGRuyCWTUn/PZeoubBZq+nAPaXMDkeTTNsJX","XqVplZNcmOQnXKRBhJMbHaZfnnGyVakyyomsyfV"
"zxuwmLoLZfwmYHRTnhUmOVbaFQhbtWz/xwEFRSl","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D3301","qfKzSVkbHwhHrVpvFYNhvQyZYW/yEPhJ/KQTfJC","lWLtgEKVBYsqEReAmuCYyjOpaYgmiUTgUtXesBK"
"HpXSVpRMVDfoAfMQz++elVDxroZXjTSXnvWOqvo","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 952","Private Haushalte in Mehrfamilienhäusern","J09D3301","kgGyTCJKmVs/iBniuRNUcftvgZT+SeSawohcNfY","VfphAVWxNYZJymTZhNUoxjvkBtfoXUSNSTPnQQj"
"AgVTwVJOWODNgPXFZxcNXQwhvAdvGAhzRLuyTWW","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D3301","ESfTEoXdYzjgdlaDxRjvqzNYdLtENrufKX/MFFU","oVBbAPBicjUsIFWzfaHZOdNkfQprBQXWeRjQomG"
"gcHncggRDpOQknWFVrwaDvRszokVXlVPFwKwnwW","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D3301","KGxaqAgPVVUY+CXmRCbZnNuHzOkiZDYGTbGtFRw","LbhYMVCYrhtsnqcfMwUvTrbRLhVbjymqwsNBmVa"
"niYWDCYbQkrPvIyRmsljaXSHLqdAlAbQQaeAWcF","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D3301","sQwHhXQPtmiQqYXWdPORdWwuqHqHaLgkwgSuLTJ","ZcVTVlYXpOkRskpBYN/ZnCMiOTWQaQkEGgSXpqr"
"VctavaddVDlSENHUjcuZYnwJeVmsVZFLGUvczkF","","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09D4011","SPWOTqsfsAgrnKppRcteopTAzsNkUdiXHsfYKKp","NTGHQVNTAEWShOBHxnTXlfJAHTDBKYtaHnoYnIa"
"ZTcntpRLKwFRNSiRYrEhOgVrQzQEKlTXyWREgLy","1018","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D3301","WPmGbWGUOgXRQOHEvv/QYCOgeaVUxlyqDzUCzXW","nD/SIckYXQo/LAVJqSbBoBcDziqpUWuEdkfjnQW"
"drTIYSnmupyqZYghlziLPIQmjmJyVPWmXOthHfZ","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D5474","NenasrV/ZhLVqIQ/uAfdcTtqv/YShTjkleqTQfN","U+nviWUpJpuApUxcPSGDdWjQtSwJqAnWXdQBvJc"
"SWfLACYtJuWSvlQsXDbSPHeJQbhERQm+SRKIvS+","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D5474","KVTRhYDYVjcSfFSWihLZJCQMrCKmParXyxiFdVU","TkTRlwtPI/XouppUBkOSjkK/DaztYKvkCGLEVoj"
"tOmaUqaZPvQdZi+PADRKpGVVpQGNYVAUXGWeExN","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D5475","i/OqrJyUADM+HQtPPaNfDFbYfaXY+xxKoVVYQGT","TkdOPJaVXQyrvyAXRNQBeeWzTMlNypVpyvshVqG"
"VVTmRYwVsJUKinLwedLPkFZdXWDFahDkkIsBqop","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D5473","qDZaTRQtVQECVaJCdeTvoYWndLcXptIWhaGXwmH","dtTUNbQMfmnqEvQpwNimePRktZrFEZXCMNQZiVv"
"JTYZWdDXIXfUeUXLDAdVuUAhvXgLWo+boPTubHM","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D3011","IlQULXbNGNZQMuLZdpNRYQTTfbtSdS+pxyITSJT","xoTxTt/huQExhMWAWRjWRkujUuSUyzdgBIsmPZL"
"GWeqIbiYGwarGWuWDcPUqDVQkizRTOWlUTqmbYY","1000","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D5475","flSiHQQjynQViNdtQQAXkYvTuWgUrGjpoZQBQvR","EQQsXySFIZsdVHAAYmWhBDO+wVSnJPkmWjioIoQ"
"TSPioWUcegpWFTsYoOuWQFDyVgiHeyYBbHTUz/m","ALLG","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09D4011","bEfVHPsMiZ/wXsfztZPijSvwJFqjwYTlpmGMP/J","yMYvlVSYX/qVzQAmilnCgBT+vuSEYYtTyTFRRQp"
"twXmVffdNGCzywnjfbIbIBFULIFlzLYcsQAmXWp","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D3011","hmTqy/TnSinikdXqUGXU/CITTLIFlXifL/bQJwR","yJIpKrCMZjwXlMSxKaEfwnRVCQdvlVuQaThVODP"
"ekcIXxjUYOABeXkyCXoXwHTJWDioAsY+WtXwQma","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D3011","AWcFuboSsrNQEdWCTXRuKLrwUhJWKSlcJMulZo/","UYETeqxlkHFQWRUWNAPWZWHNXZzVQQCdN+gkSSq"
"PTWaSSyedaQcysZ+xYjZwuwhLDSRtQmOcYSADma","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D5474","LmBQTSTgSiqCZdRDBeImZfGaaIJdAaSwkXxNlfv","U+nviWUpJpuApUxcPSGDdWjQtSwJqAnWXdQBvJc"
"RxfmbQaSNPAEw/UAupVjiRsZRRqZiRqMMvKWw/R","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D3011","nHTplaOHLy/ShxeAWrpRVOFFCvdTUfSREgLxXaC","YWSQTcOCeIZeYzNTken+iOpUmlZUtVTwYTnNrwr"
"OVhsgPTLR+XncjQTQPqLhgxhsXQtHpuWBGZIZZV","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D5474","KJyTUJSXXYXzLilXjPJvxDMyPVdZQLGmniqFAli","TkTRlwtPI/XouppUBkOSjkK/DaztYKvkCGLEVoj"
"r+LSSUnoZfGSSZwhYSZatMjsxMZaqowzGidvZsu","","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09D4011","qeZYQYUUjZhKAWZLUvFSWfSCAUxuOTvWWMmTmMJ","'+UmMTZHXmUzPQTxSaGmDEJURPguldVuIDXiUtyW"
"dRJhFhTQRmSOXeWUqVZrNT/jGfhYfTZCOTErhad","1018","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D3012","lWBRWXYatlBfCMKOvi+LIiau+sLRqwzioZAvYOk","mpYujEVYVsYBsZAnooUIxTvBfXJDCQkSBsvukRw"
"SQTKhT/WPwc+XWrmXTQpbQDWfCUQVnqpJBRsx/Z","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D5475","wzGJYnUYRWrExwxSZJCQCCWEalSvQnxXYD+RxMN","xDSXcVpuVMETvErXxGR//vfeQAiYiAWUYVQyKzT"
"QTUKNiYqCzLO+gVFSpAtTYZKwojCbgnGXQYiCFV","","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09D4011","hZh+zyeGYZYsfxvVvcTQqYAwoFTfTzup/mzFxrz","emlggnEFRWatjLTKjsYWtURyyLWDr/pSDqmVYCv"
"tUdagHLOLyRqfpwl+gTOERjHWsKDXHVNRFgGSDi","1023","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D7024","VjaCTHyJEEXxXASbsJWOBGmFUGvYpnNGSSUBlQS","YGtLiRFfFFxREQOAjoIDVeLRJZYTgIeZfyzhrER"
"LHPsDPxXrMRdNXSaT/bYQRpoRBmVxbNidYoegds","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D7025","RGYTNrLWLfmjhhJSvDICyjhChZQtkJOdSXfVg+O","nYjtXRorXQjVIV/eXrZfZHDZQJg/tWFKRIYAniS"
"pfQXyWEKALqAOgCqwGxqcnUYWZRiZJVpnyUpsUU","","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09D4011","kSvnn/dXqFYqjfAEhJBPXNWSVRmEPjxPSNFncYI","fWqifSIEvvAHP+QDYueUKHejWWRFiDRajINABuL"
"XGbyXDcXQZmaGRNzsdmDpHlrFFUBSBDmskUmRxv","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D7025","OPDvZLbsVOgCZAIcWqLUQTFDNqeYcE/RppQVVUC","dVFNPxvnZRoHgSsFLAyZiMomjSRg+AyXgmDV/e/"
"qTSGyRKYSVcIUtHxkUVinwPZaamARXLyMltqupX","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D3301","'+YQPghodShQZafZiDpXPTjUcRQznWM+EQWotoCX","uCZVagANlYmIfcdHdDokSnJCIQzVjFuZZUxSgPY"
"VtMIlaWPXGkYMdVzvCWRwZbhZOXZVRrWyVHJQlI","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D3301","gEnIMRVedqiOZVWcFcfKflYcnywbWRTP+QWIzi+","zpsSQIkWnVUUWyJxuPwavLccSyRRqDsYZYTYZNn"
"WeObmGatBQANgyufxSxdeEYftlzJGcMUQmVQTaZ","","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09D4011","QWBGfSjXckEXHAaoIWXaQXoNfUGqHd+Kk/DtDcT","'+UmMTZHXmUzPQTxSaGmDEJURPguldVuIDXiUtyW"
"GPYtTxhGCiHXkPbxziYMYzRvaOSQIsg/VQEll/o","","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09D4011","datXVFRaxSlBWfDappbENxxkL/vwtQ/eTwLeiQD","MWNeukaISptyEevpSoRvPmwNWV+wnaXrsqmqIMn"
"VmQhQWZHujglmjFXplbMFHVnyWsWIjygQ/RQDmJ","","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09D4011","bVBtNMKiZjpOpKAwWZYycOkJWgmNepYpdWseljs","ZpMRRcQqcTvutpetjkQFVbDEcBlLbcLiQmgcVcp"
"LGdWXQOobUpBzYiCYRlwwiKLAtcPrWWgUiWYQPV","","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09D4011","nDPdwZgJNZxHYtWj+VUSnVKVKkgJVXmZGeVKnEG","V/UWXvEizLyVynbTWScJQDfYPXRNUxESvQrxFhS"
"YlEGXcvcYRSiRSpVvXooXcwfhSFjTCWtGfjaDGQ","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D3011","iMJwipbYYdZVWZkrypTEQZkzxxLeSJZdXVTqRDW","QQXUSTjUZRCNwpZQJgGttfBFFekbzUTqF/iBZJa"
"ATsWlWWB/NcyWnjePUjKEWKUQSBbRNxIQTQwFoX","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D3011","MrYrTiLB+NXuRaWbOpoMQQegSGUNYyPahRjkU+n","WbjMSmJRBHxRPxQnNWUqZgCReyAZ/zCdSXsRlwo"
"Xgya+jnPZfFZSZEzTSHwBoFEbnuAYROJQlBZZUp","GEWE","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","DDJ 287","H. von sonst. Eisen-, Blech- und Metallw","J09D5471","uWpJkIokGQjYgozpqwleeWTW+MWjbQmCjRlHNKQ","AYpzUk/qVJovTVJqcvSxNWjwyHrOq/kXzLXRADJ"
"hKTjFTlm/rQPXbTSXZuvWkMd/TuZRFsWcidQxs+","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D3011","Od+EWuAnREyhJbCMhVXZJ++SYqzRtvwpekJNtAU","WLdWvxNObhhPrCRnXQHdEFSTAzRYTrO+EbSRRrB"
"XtlCBdcwROVLJeRjpfZVXqfqiiCCRJVUosgLyla","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D3011","gRuxkUYAFnuMuguUOKLsECQSRaMERVVRQVYZzNl","KtWweCwJGXKmlnrXZZoGkVwqrLXHpAcfxdDQQj+"
"IApSAQWBTHZSXLWtLuaJvWkIIXexDYQIO+UufLm","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D5472","IblQjglXJhNtHxAinAQpL/MyUtGWbCMuUlCjiuO","tqVoLLQUtSeriXzOmab+NOgYOSplYNWQHHVYzRX"
"TjrCirTbgouWcUmEeeUMuPYQIRBpKKeEZWzXVES","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D3011","VQZNZlyaFniXZrpAuLpEQUSksdQRHh/ZFTNlwxX","'++VRuxBEnSaKsuNUnWSQLkSLUmTfXeVlvoXc/jY"
"EKshLGuFZihZ/VwcHBSYWIWpWVEblYwgUFidbaZ","","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09D4011","nUhSemRXx+zjBgRGYQYRpSQVKMfUSUfTWydyDla","cRTZrQyRtXOXyPJJfXRRYYDZiwNfxYRNQZZGDXj"
"sHnWMRJhYxLazHQTrZwrwniQQMXtQCSAaRfVgvv","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D6244","bYYXVxgiyQfOqhZBEdCkSszVUSYxhsiXxlKUlgX","RINqZCjbEldRaXizUfouOFgQHQtjqgXJNFjvUGu"
